Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_sketch,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_sketch,test_ANE_sketch,test_l2_sketch,test_EMD_sketch,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_sketch,test_rankme_id,test_alphaReQ_id,test_rankme_sketch,test_alphaReQ_sketch,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
60,60,True,0.0,ViT-B_16-clip-openai,False,0.01,1.0,1.0,0.759358286857605,0.9090909361839294,0.8502674102783203,tensor(0.9619),0.9547572135925292,0.8575863838195801,-0.5471959710121155,322.4425216709152,1.6804683208465576,0.5390658378601074,-1.347761631011963,322.4425216709152,1.69456148147583,0.5758962631225586,-1.2954471111297607,322.4425216709152,1.717090129852295,0.5454252362251282,-1.3394386768341064,322.4425216709152,1.798473596572876,7.662215376357688,0.1043401136994361,49.871856689453125,4.453613564692205e-05,1.1744664907455444,0.6084397735418302,0.0011509857822499,36.78647709819513,36.79791144926026,38.16571384860188,62.86206272039846,107.00831635556112,256.18361127710426,0.0012271159140055,0.0012223152507004,0.0946489793138914,0.5842353318592186,0.000376724608941,0.1817151755094528,1.820640206336975,22,8.707088810105796e-06,-4.3334292570167226e-07,2.0845926318674663e-06,1371.3780338105216,4.768585274777863,2.7934519934580173,0.4456018953575441,8.666666666666666,0.0220649644062013,71051986.49053657,1.5825486278901544e-05,11061,1.0012884713308785,2.644887741135964,0.0123838559814169,0.0010432072212902,0.0067799070847851,0.5982978307743365,0.0006715854632894,-3.342412393133893e-05,0.0124016028205779,921187.2380010856,0.0012206337595186,0.0123838559814169,0.0804634954241973,0.7617021203041077,0.0001215626471093,4.476945877075195,3.009439945220948,0.6253089308738708,1.0,0.0,0.1749528568237503,,,0.0850791441747411,0.8232405124524321,,,0.0153684005773901,0.0133663243669459,0.0109857077632035,,0.0183846144470403,0.0335752962182467,23,46,0.1818181818181818,1.0,0.4938917663164953,478.87358817418345,0.0002695591551197,0.6926092672368797,19,50,0.2923976608187134,1.0,0.3263511042228614,353.7970957373224,0.0006268814855574,1.134591300507652,0.0863997161277342,0.0451503466298092,0.1247452499046402,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004026690730825,0.0023368897382169,0.0004922620719298,0.000376724608941,131,0.3932700157165527,100.0,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.2361860465446037,0.1407836036342893,0.2533447230976452,0.2895430690425706,0.4018516189049786,14.789948625744383,306.1244238931164,74.17076503209191,8.638589094401928,1.5294219469662904,2.4869641059896592,15.42264089441737,8.389848121101075,1.8610635491396872,0.9001885940216009
61,61,True,0.01,ViT-B_16-clip-openai,False,0.01,1.0,1.0,0.7272727489471436,0.8235294222831726,0.8449198007583618,tensor(0.9634),0.9565830826759338,0.8623380064964294,-0.5391350984573364,322.44247748971475,1.671135425567627,0.5425341725349426,-1.3281584978103638,322.44247748971475,1.6961636543273926,0.567882776260376,-1.302534103393555,322.44247748971475,1.7135926485061646,0.5519778728485107,-1.3241751194000244,322.44247748971475,1.8006893396377563,7.673811791329658,0.1045022830367088,43.55381393432617,6.397721153916791e-05,1.3953821659088137,0.5274339754053899,0.001131346594569,34.8967247799938,34.907170517740624,36.5053110707148,85.36488927862881,130.02004357506914,61.76856512142543,0.0012180357161639,0.0012064850137392,0.093306317981887,0.502830737237949,0.0003945065254811,0.1878230720758438,1.820981740951538,22,7.962727595250928e-06,-1.2175702682477564e-06,2.655364681190771e-06,1351.0955170861644,4.927144951527229,2.843801126155598,0.454885176952703,1.5555555555555556,0.0216166127368942,86607702.6444591,1.7326555000558467e-05,12097,1.1210780072944937,2.6914197748695665,0.0119847877479699,0.0011661738653993,0.0067508039293423,0.6078994880776692,0.0006099741041903,-9.327033997883176e-05,0.0155820015064762,1130594.7936935164,0.0013272775820961,0.0119847877479699,0.0893331891026948,0.7523106336593628,0.0001396566076437,4.319209098815918,2.9726877212524414,0.6334247589111328,1.0,0.0,0.1686002869431174,,,0.0178436112892018,0.8691953955287447,,,,0.0077935437229829,0.0085331536171897,0.0050094487070257,0.0288261320793112,0.0627987150555437,19,37,0.2163742690058479,1.0,0.719521275894541,413.2515879002606,0.0004007681663389,0.708930964434848,28,62,0.164021164021164,1.0,0.284480843674935,479.09818089325415,0.0002759090069388,1.1308522221108184,0.0801084067271668,0.0417254844012344,0.1129988824666846,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004297284176573,0.0025572646409273,0.0005354754975996,0.0003945065254811,133,0.3305337429046631,100.0,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.2620055964006995,0.171610524821376,0.2909640591654694,0.3189574483025065,0.4241770126556373,14.829411165224252,356.4089126592218,72.83295797665133,8.34969678947713,1.5135466660225982,2.6662698293982108,20.48446723794881,8.921012719459604,1.9171630306833618,0.9163557978579141
62,62,True,0.0,ViT-B_16-clip-openai,False,0.01,1.0,1.0,0.6650246381759644,0.8162392973899841,0.8040712475776672,tensor(0.9365),0.9249802827835084,0.7177500128746033,-0.9596607089042664,322.4421560373886,1.6581366062164309,0.4188344478607178,-1.59042227268219,322.4421560373886,1.680020809173584,0.4109309911727905,-1.6210976839065552,322.4421560373886,1.7028863430023191,0.3937095403671264,-1.661532282829285,322.4421560373886,1.7929502725601196,7.660845167124528,0.0633150339126586,35.397010803222656,2.633972508192528e-05,1.3557759523391724,0.3484985352772599,0.0006354345979616,27.84468533795194,27.85643229744879,29.54510676459574,64.04815734545953,124.37694907587137,47.65620138839456,0.0006990492476841,0.0006880356328888,0.0654618258039316,0.3846549824122447,0.0002314652811037,0.1902181208133697,1.7911115884780884,22,4.083977778875132e-06,-2.683412238712531e-06,1.2933340229448664e-06,1237.6760894767797,5.041725226952741,2.8147282085586154,0.4580032035475488,0.0,0.0311391686521924,85478048.9060385,1.448107609306892e-05,7303,0.9048869016290167,2.5249284342875584,0.0125580720092915,0.0008107666860158,0.0071367442997738,0.5903021815550259,0.000382442464778,-0.0002512870705689,0.0113416485054468,912792.0697817836,0.0013560745897218,0.0125580720092915,0.0759239211418732,0.783626914024353,8.771217108005658e-05,4.471765041351318,2.9709177017211914,0.6422917246818542,1.0,0.0,0.1766413496166052,,,0.0386484350744187,0.832458310524549,,,,0.0115516100661193,0.0096789354231408,,0.04318157824396,0.064481130667812,19,38,0.2222222222222222,1.0,0.634674552197959,366.2947923027693,0.0004205750619908,0.8586602389062131,23,56,0.2213438735177865,1.0,0.3603586538770997,404.8732737551761,0.0004531600316032,0.9941161896788568,0.073611785707465,0.0382123318453227,0.0857286530481881,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002792659506667,0.0018451955402269,0.0003670073929242,0.0002314652811037,121,0.4347690343856811,100.0,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.213201025278266,0.1151538089811603,0.2195000834133063,0.2682456482860703,0.3878246037070583,13.012120837505185,291.4591269651005,60.535971140361646,7.598142564676631,1.4539028994687029,1.960372128715713,11.18012862743223,5.649364263578513,1.513500900156252,0.8285367620691169
63,63,True,0.01,ViT-B_16-clip-openai,False,0.01,1.0,1.0,0.7832512259483337,0.9102563858032228,0.8320610523223877,tensor(0.9679),0.9618610739707948,0.9365264177322388,-0.278579980134964,322.4429658009478,1.6990886926651,0.6367748379707336,-1.0912410020828247,322.4429658009478,1.725072741508484,0.6953568458557129,-0.9843311309814452,322.4429658009478,1.745497226715088,0.6849240064620972,-0.9975910782814026,322.4429658009478,1.8166821002960205,7.666359934217029,0.158157542347908,52.78437423706055,7.136927297324291e-05,1.2186622619628906,0.7374344845131512,0.0017932204563686,43.72530200630556,43.7357103980621,45.11626071670757,81.11174140475836,140.0185315378389,207.7452646950824,0.0018931095285523,0.0018839554355025,0.1152907900762537,0.6287622811588724,0.0006289192242547,0.1798655688762664,1.8383111953735352,22,1.0613923764777273e-05,-1.1130216152336027e-06,5.075643315428229e-06,1387.3031403806851,5.332893079452972,2.847633299810593,0.4412484368957985,18.666666666666668,0.0181778819838832,88295617.84690252,2.261077692738207e-05,20196,1.1290998944989266,2.778559102330549,0.0116366546618647,0.0018202053840182,0.0065428276573787,0.6189666786808543,0.0006463926757947,-6.778350779074811e-05,0.0188248714055803,1449835.3568414652,0.0013770063668398,0.0116366546618647,0.1108513167991677,0.7311754822731018,0.0001903353404486,4.291774272918701,2.9901225566864014,0.621314525604248,1.0,0.0,0.1556348663599574,,,0.0477088883739862,0.8587183221506132,,,0.0111757121472283,0.0105463238134432,,0.0101287489417512,0.0235782962601271,0.0381437083128504,25,45,0.15,1.0,0.5525533327763573,546.5276820626167,0.000209585696157,0.5814485139729328,26,57,0.1753846153846154,1.0,0.2230610995049329,513.4331451869912,0.0002701870174725,1.2326873000865644,0.0929320929702515,0.0487303533490807,0.1598285845384026,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0006490198429673,0.003440712345764,0.0007615032955072,0.0006289192242547,141,0.3414883613586426,100.0,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.2870011356516689,0.195141939500393,0.3267029482265647,0.3425564975215068,0.4421453603156003,17.503026930616006,390.9848242496452,94.38256121642132,9.502688304278609,1.5862142272112092,3.425312899983453,26.843468136528777,13.31095431380788,2.3206334092455734,0.988807007192324
64,64,True,0.0,ViT-B_16-clip-openai,False,0.03,1.0,1.0,0.7379679083824158,0.866310179233551,0.8235294222831726,tensor(0.9679),0.961601197719574,0.8658082485198975,-0.5077197551727295,322.44262929252244,1.686573505401611,0.5603955388069153,-1.285679817199707,322.44262929252244,1.7006185054779053,0.5940419435501099,-1.230791091918945,322.44262929252244,1.724387288093567,0.5596539974212646,-1.2835012674331665,322.44262929252244,1.8012492656707764,7.656230996066538,0.1120756864547729,49.37084579467773,5.207831691222964e-05,1.1775004863739014,0.5889338079229548,0.0012367053981812,36.57414926475101,36.58466503120821,37.95948117252541,62.24064426389205,105.93419789871318,319.13790105612406,0.0013192392296446,0.0013128139037803,0.0928973632504809,0.578312095248034,0.0003957604058086,0.1816568821668625,1.8228389024734497,22,9.989990986235812e-06,-3.858466843138995e-07,2.4996883524500727e-06,1407.2925421917537,4.71471277779828,2.824210744257877,0.4495156103151164,17.555555555555557,0.0226493400778119,66013950.24041966,1.7848793548339706e-05,16405,0.9838446194694525,2.6446383858062745,0.0121546065958998,0.0011092202515064,0.006549982443346,0.5945217238403512,0.0007034723129777,-2.7170444670765025e-05,0.0123950904930404,937462.2896521848,0.0012568712184798,0.0121546065958998,0.0781087536017176,0.785099983215332,0.0001183701169793,4.607166767120361,3.008275270462036,0.627029299736023,1.0,0.0,0.172918444496758,,,0.088813779013218,0.8172248849114665,,,0.0160458059478535,0.0133984139242819,0.0119116267759374,,0.018092187931295,0.0345133014959474,24,49,0.1775362318840579,1.0,0.4716207535195652,442.1859459289937,0.0003031084519548,0.7272397173406733,19,48,0.2807017543859649,1.0,0.3076886711798831,373.5934278402629,0.0005147356727727,1.09593698826744,0.0884116471959433,0.0462503588004471,0.1215715328629764,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004255196545273,0.0026000516954809,0.0005285380175337,0.0003957604058086,134,0.5005544424057007,100.0,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.238576893082003,0.1414382567535571,0.2553022172209994,0.2918307522359062,0.4060818983295843,14.706605636594594,307.80577082400134,73.31606851911337,8.662315665049922,1.539178128949695,2.4857664143225,15.438927829329462,8.298700978204451,1.8705179234240021,0.9079217399387758
65,65,True,0.01,ViT-B_16-clip-openai,False,0.03,1.0,1.0,0.7005347609519958,0.7914438843727112,0.8475936055183411,tensor(0.9656),0.9587005376815796,0.8663445711135864,-0.5143092274665833,322.44254942420065,1.6704388856887815,0.5556168556213379,-1.2767016887664795,322.44254942420065,1.7032766342163086,0.5791805982589722,-1.2504117488861084,322.44254942420065,1.720319151878357,0.568311870098114,-1.2622233629226685,322.44254942420065,1.8062927722930908,7.674225448415385,0.1114871576428413,44.65153884887695,6.450127830248675e-05,1.3880518674850464,0.5476712608721379,0.0012155043540857,36.90711816285167,36.91801143127822,38.59170904596606,91.24957302800873,140.6807196286409,68.81057818346946,0.0013059847482708,0.0012944084762267,0.0964224840517069,0.5184212524528489,0.0004176802467554,0.1864956766366958,1.8254010677337649,22,8.129842865561359e-06,-2.041161465768278e-06,2.859609865448287e-06,1294.2064568486285,4.929483218345749,2.83147016563478,0.4530400797579663,5.5555555555555545,0.022435762346482,76774166.55555958,1.8171259691133973e-05,14194,1.1386037338782855,2.684466367570528,0.0140865173473869,0.0012345924759702,0.0078245030490219,0.6095356390921762,0.0006002383186263,-0.0001507019727846,0.0155879826325124,1039856.8189317588,0.0013416109748346,0.0140865173473869,0.0911517861317243,0.7506717443466187,0.0001425362424924,4.290727138519287,2.972346305847168,0.6337228417396545,1.0,0.0,0.1653277473473481,,,0.0165944034757564,0.8820147864321138,,,,0.0076717791859472,0.0091187895733314,0.0053632109711401,0.0282458503374825,0.0509911800242283,19,38,0.2222222222222222,1.0,0.7239898401409367,393.209153553584,0.000441387922224,0.6977987755092985,27,58,0.1652421652421652,1.0,0.2860589725411928,456.40096658038846,0.0003066173367842,1.1459281403205726,0.0781365420850644,0.0406566563109723,0.1119757512157216,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004503545642364,0.0026330845430493,0.0005578495911322,0.0004176802467554,129,0.4846361875534057,100.0,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.2696041729222367,0.1780145338720563,0.300085991469217,0.3263455662843947,0.4307181675030536,15.166555638596556,361.11593004662393,73.92184062643345,8.59628089165062,1.5274396766700882,2.794143818180346,21.67143276719055,9.361606024427344,2.007637565576298,0.9346469490832772
66,66,True,0.0,ViT-B_16-clip-openai,False,0.03,1.0,1.0,0.7733989953994751,0.867521345615387,0.8524172902107239,tensor(0.9656),0.9604809880256652,0.9358532428741456,-0.2719568014144897,322.44314693968613,1.710322380065918,0.641930103302002,-1.0835812091827393,322.44314693968613,1.7279247045516968,0.6831325888633728,-1.0047160387039185,322.44314693968613,1.7412359714508057,0.6588917374610901,-1.035061240196228,322.44314693968613,1.82248854637146,7.666767110141817,0.1664291620254516,48.575565338134766,8.936209451348986e-05,1.3023388385772705,0.6848525409184457,0.0018449171857062,40.35589419111477,40.36449640872243,42.0081468604563,109.96577475899954,160.9887583388775,75.5163154761224,0.0019688182053805,0.0019573399482375,0.1111491945482772,0.5712870685064664,0.0006652089068666,0.1830815374851226,1.835867404937744,22,9.473155580451654e-06,-2.946227474255137e-06,5.950048365716353e-06,1358.373037967307,5.392020021708888,2.83956001807864,0.4402570656003043,2.8888888888888893,0.016787605404473,69635854.208247,2.4282432707577816e-05,27951,1.2624022364155678,2.7637149632922364,0.0134968881169489,0.0019359683986559,0.0074717871644781,0.6151231275775821,0.0005348064971276,-0.0001663291088644,0.0189637631386964,1233476.557841354,0.0013708634627755,0.0134968881169489,0.109294996059069,0.7065367698669434,0.0001893989538075,4.051435947418213,2.9837067127227783,0.6205556988716125,1.0,0.0,0.1798783314266825,,,0.0118863164068006,0.9065718292393292,,,0.008604113117934,0.0074373855877361,,,0.031449966282319,0.0340503893658808,20,37,0.1947368421052631,1.0,0.5541170007670528,441.7339240334206,0.0003653245739589,0.593848360088393,29,68,0.167487684729064,1.0,0.2257878326384248,482.976090170506,0.0002936881857867,1.2581900903603127,0.0739807747756472,0.0384112338063653,0.1245785620501424,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0006944061024114,0.0036845502909272,0.0008230105158872,0.0006652089068666,136,0.3468731641769409,100.0,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.2925526121121082,0.2101557450461408,0.338741044414912,0.3517597034522006,0.4477413887500391,15.480064383789028,414.9097146139925,80.3958510565617,8.488801621251888,1.5150436817253972,3.018268082217816,28.364054485193186,11.09743217254066,2.089548137346156,0.9487040444240097
67,67,True,0.01,ViT-B_16-clip-openai,False,0.03,1.0,1.0,0.7733989953994751,0.9188033938407898,0.8117048144340515,tensor(0.9582),0.9517945647239684,0.9288459420204164,-0.2902247607707977,322.4430331631979,1.7199949026107788,0.6302796006202698,-1.0934417247772217,322.4430331631979,1.726515293121338,0.6919289827346802,-0.986523687839508,322.4430331631979,1.746950626373291,0.685198187828064,-0.9903794527053832,322.4430331631979,1.816739678382873,7.66747823549421,0.1584962755441665,52.199249267578125,6.677216742900782e-05,1.2794796228408811,0.7332318594951167,0.0017838849368325,41.9415751378896,41.95118197627355,43.36243211069747,79.12304064626109,134.49690937377753,161.99308405343865,0.0018889210806989,0.0018791454841036,0.1115050169025255,0.6188784952070894,0.0006138717290014,0.1791186928749084,1.8327144384384155,22,1.1189235511851245e-05,-6.547067410205927e-07,4.582081960229884e-06,1394.3134742126192,5.112917602330223,2.822424539722559,0.430511470602742,6.222222222222221,0.0183969774663128,69760570.75658552,2.208542456055116e-05,17148,1.0602649555181418,2.744739374630281,0.0133004419775927,0.0016936997617379,0.0072054232192414,0.6034880161138249,0.0006605124389762,-3.864803980332303e-05,0.0159670264283036,1181760.4093425274,0.0013037260453409,0.0133004419775927,0.0999808961054932,0.7439857125282288,0.0001758973667165,4.372097492218018,3.0047340393066406,0.6204044222831726,1.0,0.0,0.1767406995209268,,,0.0504950919700139,0.8349872239044375,,,0.0129291410351853,0.0120703603604929,0.0102800522070767,0.0122296452470069,0.0223549298145751,0.0446535554612115,23,42,0.1660079051383399,1.0,0.5022951274977979,550.7699664551724,0.000228206717161,0.5761539689362958,24,56,0.2028985507246377,1.0,0.2774606290977589,422.4198852071834,0.0003916332809603,1.2248017534207816,0.0995221388214613,0.0523669024798557,0.1727353176186577,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0006313069025054,0.0033281785435974,0.0007351979147642,0.0006138717290014,137,0.3913933038711548,100.0,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.2822037040752202,0.1923438628785711,0.3225954863209272,0.3366387412758991,0.4357644312297778,17.54836286061033,402.6379493103692,95.45819821498472,9.549518002799374,1.5798980586373454,3.3843132665086832,27.1196909499573,13.249532768291369,2.2961432291791097,0.9738498708185919
68,68,True,0.0,ViT-B_16-clip-openai,False,0.003,0.9878048780487804,0.986333668231964,0.7112299799919128,0.8770053386688232,0.7727273106575012,tensor(0.9305),0.9185110926628112,0.6275407075881958,-1.1857526302337646,322.4420200515402,1.6488081216812134,0.3556574285030365,-1.7162487506866455,322.4420200515402,1.6754250526428225,0.3625755310058594,-1.7232593297958374,322.4420200515402,1.7011632919311523,0.3345961272716522,-1.756934404373169,322.4420200515402,1.7898048162460327,7.643742687852416,0.0445705913007259,38.5657844543457,1.9999424694105983e-05,1.2779051065444946,0.3339047721141652,0.0004447559687026,36.43636570379436,27.45266750340044,28.97124522411792,48.608733131115976,71.88309621126365,929.3751888455392,0.0004871012334888,0.0004860100081884,0.0569788022523734,0.4205310682542177,0.0001365712232654,0.1949723064899444,1.783123254776001,22,5.067743195185553e-06,-1.8755915931362933e-06,6.643326031829317e-07,1380.4917802529603,4.936781289045835,2.960065156927328,0.4378653951861012,3.555555555555556,0.0378884145177872,122281448.32744898,1.1230923863644386e-05,17600,1.050601730890787,2.74544879400766,0.0136144049187527,0.0005547056187584,0.0074994248907292,0.549412587888372,0.0005928029348277,-0.0002193986921234,0.009090275770808,1045357.468455924,0.0013137454666413,0.0136144049187527,0.0648870924008025,0.7605347037315369,5.63360117666889e-05,4.818289756774902,2.99672269821167,0.6382620334625244,1.0,0.0,0.1794025860681432,,,0.2867279767718947,0.5907758520438369,,,0.0159362427250381,,0.0123708245926892,,0.0361884552813412,0.0580006485851997,23,47,0.1857707509881423,1.0,0.4705759399234909,399.22673083069895,0.0003383294453931,0.918844184297634,23,50,0.1976284584980237,1.0,0.307212414817181,387.7132326926152,0.0004370061972975,0.8714925353127567,0.1048316401948046,0.0553152123147414,0.1202897740910463,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001806070795282,0.0014389245770871,0.0002502716961316,0.0001365712232654,134,0.3522565364837646,86.00508905852418,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.1401523231140392,0.0535205566258428,0.1250888848766776,0.1890343277082432,0.3094159660961061,11.886413071902195,237.9416295642669,56.123254542835866,7.233481747957593,1.3807530447918348,1.3290175685594812,4.840147748828236,3.4326823718541326,1.145308745171034,0.6957468591470939
69,69,True,0.01,ViT-B_16-clip-openai,False,0.003,0.9939024390243902,0.9922553896903992,0.5882353186607361,0.7754010558128357,0.770053505897522,tensor(0.9403),0.9327077865600586,0.6497935056686401,-1.137321949005127,322.4420181672059,1.6489238739013672,0.373585969209671,-1.6721540689468384,322.4420181672059,1.6771938800811768,0.3707981705665588,-1.69609797000885,322.4420181672059,1.7007120847702026,0.3472808301448822,-1.7413369417190552,322.4420181672059,1.7903530597686768,7.65807136177663,0.0513003170490264,32.50165557861328,2.0800923266506288e-05,1.4228341579437256,0.2974417558690586,0.0005005056072722,26.32385248588517,26.337152666217,28.0214615952476,54.54956957057792,107.99664238193888,43.4642894809625,0.0005535304330805,0.0005447070113859,0.0571560557165934,0.3451019837434692,0.0002004430134547,0.196242094039917,1.782749056816101,22,3.485773573487472e-06,-2.244914633854756e-06,1.0198776313274952e-06,1202.0149734517474,4.880619870189597,2.804875692066622,0.4572321192796324,2.8888888888888893,0.0335897608041414,92819480.30497138,1.2692385765637106e-05,6263,0.8554751242468703,2.4332275731018864,0.0139462163852407,0.0007489899616345,0.0078224566029444,0.582266068127219,0.0003599333217071,-0.0002318049331174,0.010874112171137,898910.1065244148,0.0013105878297299,0.0139462163852407,0.0773390563673185,0.7925434708595276,7.902641664259136e-05,4.747107028961182,2.964477062225342,0.6467874050140381,1.0,0.0,0.1740586235122345,,,0.0608614627079943,0.8011451946090152,,,,0.0111209560455571,,,0.0481102462705244,0.0787621403669087,19,38,0.2222222222222222,1.0,0.6675339382697367,335.38581711440355,0.0004477744149645,0.932542579208484,22,55,0.238095238095238,1.0,0.3657490940960359,409.9206006017238,0.0004242196437688,0.9297583802695352,0.0688495202609904,0.0356520742341608,0.0740509811172996,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000238649372477,0.0016440718900412,0.0003178625775035,0.0002004430134547,119,0.4220328330993652,90.83969465648856,83.4190902709961,0.7931064833781931,13.765549659729004,1.4352172057795012,0.1986424130091207,0.101425747924228,0.2004419301336151,0.2521610849531067,0.3722478833648083,12.497019625586429,277.98206532373064,58.19397498102167,7.353147666908933,1.441570892609841,1.791735189260238,9.517257054078247,5.033576379642361,1.4076418980755219,0.7997576012717043
