model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_photo,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_photo,test_ANE_photo,test_l2_photo,test_EMD_photo,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_7,inflow_from_8,inflow_from_9,inflow_from_5,inflow_from_6,inflow_from_2,inflow_from_4,inflow_from_3,inflow_from_0,inflow_from_1,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
57,False,0.01,ViT-B_16-clip-laion2b,False,0.009,0.8184143222506394,0.8424476385116577,0.1940298507462686,0.3826086956521739,0.257485032081604,tensor(0.7126),0.7482023239135742,0.788051426410675,-0.6181600689888,412.2004424156328,1.8147757053375244,0.3704816401004791,-1.618561863899231,412.2004424156328,1.6778045892715454,0.4811294674873352,-1.3485246896743774,412.2004424156328,1.7248852252960205,0.3551607728004455,-1.639533281326294,412.2004424156328,1.6464089155197144,7.4655845563850995,0.3338335156440735,28.827945709228516,4.931599323754199e-05,1.4882725477218628,0.36813842926163454,0.00377774508810802,144.1586272826106,144.21316157602266,145.91468447550272,444.091627045836,1290.871326934575,2125.5757132492577,0.003849004180203508,0.0038151620258375374,0.07835414250764501,0.3294553434336631,0.0019063691142946482,0.16496577858924866,1.7435823678970337,22,1.781053140946793e-05,-2.795122155095547e-05,7.446546768382942e-05,1308.8137613657022,5.551597784443153,2.7827249114024375,0.4769588538807519,17.555555555555557,0.022947415091177502,15321717.444602322,8.914511678550869e-05,36016,1.0812691606345246,2.4697717926074887,0.021129064733715893,0.006847416185674058,0.0107161733615222,0.6583746178641089,0.00036256875704071746,-0.000569002670834379,0.03085900524187244,752651.5282363115,0.0018147259910212413,0.021129064733715893,0.13939276278810336,0.7022473216056824,0.0002951387141365558,4.669628620147705,2.892556667327881,0.6434337496757507,1.0,0.0,0.15473365619003018,0.09744743604453031,0.8744449176885122,,,0.028107646266957508,,,,,,,,16,31,0.25833333333333336,1.0,0.5696475960359337,478.2694669741562,0.00047436088073954245,0.9342117876268862,28,62,0.164021164021164,1.0,0.14783969188642354,547.3274030381,0.0002611384913846559,0.9229293641225031,0.07142942412530554,0.03703749555180734,0.07739424803459227,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0022513791918754578,0.012751930393278599,0.002908279886469245,0.0019063691142946482,122
58,False,0.0,ViT-B_16-clip-laion2b,False,0.009,0.7263427109974424,0.7659369111061096,0.2139303482587064,0.3521739130434783,0.1976048052310943,tensor(0.6515),0.671373188495636,0.7217399477958679,-0.7377439737319946,479.0989250066381,1.842033624649048,0.5054404139518738,-1.2765929698944092,479.0989250066381,1.6899157762527466,0.546383798122406,-1.164947271347046,479.0989250066381,1.7264554500579834,0.5135734677314758,-1.2840179204940796,479.0989250066381,1.6604875326156616,7.4273871217074365,0.4038642346858978,23.722875595092773,0.0,1.5970996618270874,0.2137416097879527,0.004282479863135791,76.13815941199627,76.15151592585534,77.83299958159736,178.6789226869228,304.58298140750185,1020.7383645497897,0.004435282967250487,0.004382371202183322,0.04257103415153872,0.25741891849215903,0.005052503664046526,0.22592739760875702,1.7600970268249512,22,3.547671194532818e-05,-3.215747915257185e-05,0.00022702429672086705,1002.3710697563855,5.382060110343936,2.566624759006289,0.4319686157104321,2.5,0.011829284732213468,5811148.997780587,0.00017231957934864256,6994,1.2678555968760608,2.2740121827688466,0.024136321195144726,0.013337165294366498,0.012497911445279864,0.6378115887971901,0.0003405159226445406,-0.00030865694207801736,0.020915123809819355,605435.5955291827,0.0016539740272232199,0.024136321195144726,0.12801403371593184,0.5477884411811829,0.00012054048420395702,4.973115921020508,2.8479278087615967,0.7098516821861267,1.0,0.0,0.13603927818949635,0.08407380425472855,0.8780748681270435,,0.01427188981110461,0.023579437807123304,,,,,,,,15,33,0.3142857142857143,1.0,0.4608555558060207,326.1405059640342,0.0008008215504932586,1.1262371328995135,20,41,0.21578947368421053,1.0,0.044575020142328295,471.36756955166453,0.00031467160577554587,0.6404851870266521,0.116638840036917,0.06193121240707934,0.1821101290076571,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005260619334876537,0.019563918933272362,0.005891931243240833,0.005052503664046526,99
59,False,0.01,ViT-B_16-clip-laion2b,False,0.009,0.5907928388746803,0.5958039164543152,0.1592039800995024,0.2956521739130435,0.1197604835033416,tensor(0.5135),0.4984308779239654,0.5171055197715759,-1.2184960842132568,419.7522079554661,1.836836338043213,0.5400347113609314,-1.269107460975647,419.7522079554661,1.6827900409698486,0.4729096591472626,-1.3446686267852783,419.7522079554661,1.716711163520813,0.6956886053085327,-0.9707444310188292,419.7522079554661,1.653236746788025,7.39259295505224,0.31624096632003784,39.578651428222656,0.0013353397389437305,1.3238084316253662,0.3594841981116265,0.0034313147656837018,75.03661427239385,75.0528032799303,79.42778714909217,200.13063282363908,604.3463290412595,-8146.239648511646,0.003680370145048073,0.003630519031503354,0.07717190717590708,0.45437044309445157,0.0011899905512109399,0.08651667833328247,1.9036412239074707,21,4.229640751543876e-05,-1.1317029032006793e-05,2.890162234855563e-05,767.8352775390623,3.3827397015523117,2.5460664336739485,0.32080058585647414,2.25,0.04586540755893652,4241889.417216678,0.00010947333624858597,718,1.0281514609153535,2.404256324012659,0.01584045584045584,0.0037206570330998775,0.009437321937321937,0.5459010491657869,0.0008868924045315979,-0.0002373011405349978,0.012707412438304618,202298.14256187345,0.0022954920877601708,0.01584045584045584,0.07801661327161186,0.6153883934020996,6.971239781705663e-05,7.787343502044678,2.398540496826172,0.7454355359077454,1.0,0.0,0.0847144571099506,0.6126534015970274,0.219713691920549,0.016264071354256594,0.049337818902468376,0.10203101622569861,,,,,,,,6,7,0.4666666666666667,1.0,0.30513389423806725,313.42168629240143,0.0013388561872580045,0.30478774368274075,21,38,0.18095238095238095,1.0,0.27809957297584076,314.21048984591727,0.0004321929534372623,1.0021904520917686,0.34651090211274527,0.2095634634395228,1.136892507309726,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001276605878956616,0.00819623563438654,0.001653549144975841,0.0011899905512109399,80
60,False,0.0,ViT-B_16-clip-laion2b,False,0.01,0.6624040920716112,0.6782971620559692,0.1741293532338308,0.3130434782608696,0.1916167736053466,tensor(0.5905),0.5799025893211365,0.6548459529876709,-0.9155969619750975,479.0986407721507,1.8468306064605715,0.4270462393760681,-1.4466995000839231,479.0986407721507,1.6849617958068848,0.472089022397995,-1.3000293970108032,479.0986407721507,1.7234501838684082,0.4467423856258392,-1.4457662105560305,479.0986407721507,1.6464329957962036,7.42712191932169,0.4637871980667114,34.31912612915039,0.0016980816508294083,1.3530185222625732,0.6209607605184992,0.005142698185286676,78.68458997528711,78.69642377233366,83.12999577962505,225.610105428573,754.0785385799127,12780.238072947697,0.005502340612679291,0.005428213615800814,0.08527064238478475,0.40167515067942355,0.001407402683980763,0.1011708676815033,1.8831369876861572,22,7.591516687922197e-05,-3.4354307757661156e-06,5.881609525403365e-05,855.0345158270108,4.074239963153512,2.729758886346089,0.3756879003210677,20.666666666666668,0.03649690330126237,4395063.59399049,0.00013464978053779112,941,1.1426470121373853,2.6349455519104485,0.009744623655913977,0.005303049852255273,0.006279310966810968,0.5449695170541838,0.0011764662535624394,-5.323927187717405e-05,0.014125311262261308,283605.23549594666,0.0020866834410932797,0.009744623655913977,0.0821819855056249,0.5641727447509766,0.00012177901953691617,6.483358860015869,2.558681011199951,0.7164655327796936,1.0,0.0,0.0807968452405595,0.37479195997577475,0.5142504510082004,0.011203963583020277,0.04500597565592978,0.05474764977707471,,,,,,,,8,14,0.5,1.0,0.6111976155009226,145.23063195509295,0.002967319345028594,0.539857276363207,25,41,0.13666666666666666,1.0,0.2283652319318759,372.4671325901761,0.00029452767691783715,0.9771437239952451,0.24149949982077384,0.13733263072496157,0.44733952915788244,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0016340874135494232,0.012215330265462399,0.0022565233521163464,0.001407402683980763,90
61,False,0.01,ViT-B_16-clip-laion2b,False,0.01,0.8235294117647058,0.7225657105445862,0.5373134328358209,0.5478260869565217,0.4550898373126983,tensor(0.7094),0.5980526804924011,0.6155796051025391,-1.0794278383255005,474.87371608579326,1.8108081817626955,0.4507694840431213,-1.4404796361923218,474.87371608579326,1.6875745058059692,0.4657981693744659,-1.424424409866333,474.87371608579326,1.7079287767410278,0.4670451581478119,-1.4257711172103882,474.87371608579326,1.6485170125961304,7.4906649816950726,0.17222914099693298,44.254703521728516,8.6657373685739e-06,1.01008141040802,0.5451735301992353,0.0021920982676668643,63.71869455275067,63.73692499647745,64.5520276035271,189.23978869216694,430.9333327476894,346.9147678848435,0.0022555198451144065,0.0022093127160260906,0.1056493165146717,0.5676879144126167,0.0004558039363473654,0.15746238827705383,1.845752477645874,22,8.560034421229484e-06,-5.985360634514982e-06,9.451587573926239e-06,1119.9995068449393,5.378305186018744,2.7571788991353836,0.35609504622616434,28.222222222222225,0.04286443181775489,45182888.88101469,3.4818974982467914e-05,6940,2.1646473583797614,2.9073564609703832,0.016535789791603746,0.002459562246910141,0.009456602479858299,0.6223950076851039,0.00040095562695747404,-0.0002803568073220797,0.020737020892416774,964613.1912545668,0.0016309354840935333,0.016535789791603746,0.11520693383851091,0.41037920117378235,0.00022621937387157232,3.6424572467803955,2.9575366973876953,0.6061328649520874,1.0,0.0,0.2247917588157399,0.16444835060554855,0.7983413448866209,0.004800759549615288,0.003440168819987565,0.02498502830257398,,0.003984347835653755,,,,,,15,25,0.23809523809523808,1.0,0.3628167570294884,617.8215681056008,0.000429574242685031,0.21243985738252832,29,75,0.18472906403940886,1.0,0.4004064123369218,381.145660191055,0.00033147165670466906,1.590302542635776,0.09862879999084784,0.05187245919701166,0.4642669280899233,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000639619305729866,0.0045684464275836945,0.0008935670484788716,0.0004558039363473654,114
62,False,0.0,ViT-B_16-clip-laion2b,False,0.01,0.7186700767263428,0.734757661819458,0.2437810945273631,0.408695652173913,0.2035928219556808,tensor(0.6245),0.6566965579986572,0.7179529666900635,-0.7649410963058472,479.0987818879995,1.834110140800476,0.4703791439533233,-1.3287605047225952,479.0987818879995,1.6847989559173584,0.5817831754684448,-1.0940982103347778,479.0987818879995,1.7300398349761963,0.5184209942817688,-1.2639275789260864,479.0987818879995,1.6625511646270752,7.307554236645937,0.3875593841075897,31.649818420410156,0.00014410177755053155,1.430770754814148,0.35076708037462684,0.004472832524850645,34.45688269145169,34.45945548490883,34.95500326638109,70.83572767725026,107.07924468033032,745.7190170276056,0.004672755490190639,0.004641649283627203,0.061898144740350707,0.37905799030558046,0.002117089694365859,0.19140802323818207,1.777392029762268,22,3.416933700098716e-05,-5.547817481869022e-06,6.266050068992761e-05,1040.137152551314,5.66522663379248,2.881829094954298,0.4906544909019231,2.0,0.026053693247401016,10231047.066524865,0.00013111178460139153,31139,1.3046211006927986,2.781424495175377,0.017223346828609987,0.0055927290086454085,0.010287833081950727,0.54856214693076,0.0004526277562937385,-7.348976624308844e-05,0.010995199638958326,772352.3169183062,0.0017367861925800426,0.017223346828609987,0.07408467896288909,0.5025390386581421,8.164207974914461e-05,4.213170528411865,2.8849778175354004,0.6860761046409607,1.0,0.0,0.19407004514006332,0.0760740500678191,0.8882921254557788,,0.009812846987170694,0.02582097748923135,,,,,,,,15,29,0.2761904761904762,1.0,0.4247826660725601,332.0756752020593,0.0008672579244275096,0.7285690853284804,23,51,0.2015810276679842,1.0,0.11649308227729413,323.0648715275436,0.0005797889878925665,1.0606024529535398,0.10541423085899,0.05563972482849586,0.1446866645617598,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0022260553669184446,0.013238110579550266,0.0027366785798221827,0.002117089694365859,108
63,False,0.01,ViT-B_16-clip-laion2b,False,0.01,0.639386189258312,0.6500197649002075,0.1592039800995024,0.3,0.1377245485782623,tensor(0.5806),0.5745953917503357,0.6431512236595154,-0.9339950680732728,408.633466028084,1.8320294618606567,0.4821004867553711,-1.384860277175903,408.633466028084,1.6847007274627686,0.4970215260982513,-1.2980151176452637,408.633466028084,1.7183115482330322,0.641332745552063,-1.1347469091415403,408.633466028084,1.651431679725647,7.258693664379782,0.3861062228679657,32.02088165283203,6.480649608420208e-05,1.3356149196624756,0.36205108206324893,0.004358720979107167,72.9595017139477,72.97153609097484,77.77434912366142,176.79209351955524,308.2711590870933,421.59457109521486,0.004710148637883549,0.004583351707395877,0.10455884635420859,0.3801114560086279,0.001174622098915279,0.15546241402626038,1.808490514755249,22,2.6045268656609897e-05,-1.699964995353857e-05,5.227720848975353e-05,1275.278803154936,4.444042094889971,2.920558196762984,0.46582449193000036,14.888888888888891,0.04617714474179806,20276143.61284227,8.428297356584488e-05,77214,1.4449915330403476,2.708924811894802,0.01527898393399913,0.0052284839148395434,0.008758503401360541,0.589207241093838,0.0005781682987852913,-0.00037736828553983364,0.025761032250141126,913397.7229785635,0.00187096336955873,0.01527898393399913,0.11606498337936555,0.7761951088905334,0.0001918983180075884,5.450386047363281,2.8236780166625977,0.683648943901062,1.0,0.0,0.10345194276179934,0.23533944749377095,0.5411295823279795,0.01801762843288994,0.04337955194163458,0.1621337898037251,,,,,,,,11,20,0.36363636363636365,1.0,0.8260407992405582,259.23464629943857,0.0010945028970728607,0.7527627005802284,38,82,0.1166429587482219,1.0,0.20832815714975056,483.27600327395254,0.0001780636993001037,1.001923007383873,0.12265714601794932,0.06533550638221464,0.1629426457015011,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0014653070829808712,0.011515095829963684,0.002052547410130501,0.001174622098915279,130
64,False,0.0,ViT-B_16-clip-laion2b,False,0.03,0.6572890025575447,0.6773001551628113,0.208955223880597,0.3652173913043478,0.185628741979599,tensor(0.6118),0.6349632143974304,0.6702148914337158,-0.8555741310119629,479.1014945165177,1.8628640174865725,0.5823248028755188,-1.0812770128250122,479.1014945165177,1.710167646408081,0.5537621378898621,-1.1201328039169312,479.1014945165177,1.741978883743286,0.6198945641517639,-1.0191195011138916,479.1014945165177,1.6781916618347168,7.480318011002729,0.6726743578910828,41.73434829711914,3.3518732379889116e-05,1.0674397945404053,0.943348495078973,0.007015144350539515,39.096618753939815,39.09874035978785,42.102641869608384,65.80004276051795,94.99384231872446,2136.6799307758693,0.007752384878472185,0.007715176013221026,0.16889559946204435,0.4786668670549886,0.0015725449193269014,0.18381738662719727,1.8737297058105469,22,2.872592038424585e-05,-4.0346418979150015e-06,6.671179139125277e-05,1066.8655920865676,3.8116595474951898,2.599554586062058,0.4587651605439963,25.0,0.03137830352407398,11024265.319930855,6.442129635384874e-05,4454,1.0521628660063909,2.5985876836006083,0.017600373482726424,0.0057259733991041235,0.009280855199222546,0.6810486969760239,0.0006258308675245324,-8.789981667544245e-05,0.03166421033591551,506018.77181049384,0.0014035002327531516,0.017600373482726424,0.12474764488200184,0.6954692006111145,0.0005454496713355184,4.9448628425598145,2.9641597270965576,0.6846653819084167,1.0,0.0,0.055854276594351944,0.3200297674307518,0.5160599034293554,0.030490736113993264,0.05034695109779372,0.057815913734444224,0.0073886235557778,0.009499531694079197,0.004619073483903644,0.0037494994599010217,,,,12,24,0.36363636363636365,1.0,0.8544627894001066,355.5666933172021,0.0006321803644494693,0.9820048389412638,24,52,0.18840579710144928,1.0,0.5075716000325968,288.6413480144628,0.00041941173035118346,0.9055519518912634,0.05622160458373634,0.028923875641542147,0.06208545458525753,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0019788939971476793,0.011459329165518284,0.0025926013477146626,0.0015725449193269014,106
65,False,0.01,ViT-B_16-clip-laion2b,False,0.03,0.629156010230179,0.6536156535148621,0.1243781094527363,0.1695652173913043,0.1197604835033416,tensor(0.5682),0.5515524744987488,0.6465951204299927,-0.9548551440238952,377.44250742855,1.8251636028289795,0.4835553467273712,-1.3984695672988892,377.44250742855,1.68324613571167,0.4410533308982849,-1.440781831741333,377.44250742855,1.7085180282592771,0.5654086470603943,-1.2187716960906982,377.44250742855,1.657983422279358,7.052514872915689,0.38020533323287964,29.05718994140625,2.2713798898621462e-05,1.2441710233688354,0.5120405681778469,0.004292441914744316,130.93013539569378,130.96975429638135,135.3152225580195,341.8162628194045,1804.8976490627253,427.2623118335881,0.0044689831225070975,0.004394756771517905,0.15830381487922185,0.3358693849028613,0.0033184660132974386,0.12426330149173737,1.7521125078201294,22,1.3677351273017945e-05,-1.1684510423769076e-05,8.770849721801955e-05,1763.7066271838564,5.046809921634191,2.614265981607934,0.4860750628637266,43.55555555555555,0.009300984781230395,32314331.067122035,4.370032490200805e-05,423380,1.0144211054845842,2.5184335078989815,0.01490809089593284,0.007821468923647781,0.007467953167661623,0.7215489566962604,0.0004844890398443256,-0.00041389718711664204,0.11005393579738973,912248.619377048,0.0015479845424124505,0.01490809089593284,0.27705773519045573,0.6714589595794678,0.0009389648330397904,4.067079544067383,2.7319841384887695,0.5869133472442627,1.0,0.0,0.11764244131923758,0.12958852355627076,0.815096288936935,,0.01947668269044454,0.03583850481634971,,,,,,,,15,34,0.3238095238095238,1.0,0.5487040101022407,599.7061306123884,0.0003973151493667518,0.9628206794961354,34,92,0.16399286987522282,1.0,0.24724567262120578,735.9978641830145,0.00014441768158020017,0.9700495492478951,0.03356488562798481,0.017068900663271474,0.034860993685293544,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0033773339819163084,0.012403063476085663,0.003719533793628216,0.0033184660132974386,154
66,False,0.0,ViT-B_16-clip-laion2b,False,0.03,0.6982097186700768,0.726789116859436,0.1691542288557214,0.2869565217391304,0.2095808386802673,tensor(0.5692),0.5820379257202148,0.6070212721824646,-0.9702988862991332,479.10145564998624,1.848638653755188,0.504693865776062,-1.3153237104415894,479.10145564998624,1.689979910850525,0.4653351008892059,-1.3384151458740234,479.10145564998624,1.7324178218841553,0.5008023977279663,-1.324451923370361,479.10145564998624,1.6512588262557983,7.474092814390337,0.574869692325592,46.29322814941406,5.300041721056914e-05,1.0125244855880737,1.201963579320814,0.006601720548888412,58.930036241764036,58.93518339155234,61.57586679288162,218.51213305340002,1306.0160517166144,361.2954824799319,0.007016573929149672,0.006911437047278923,0.21028763723871355,0.556565800726326,0.0010784291662275791,0.16218943893909454,1.8355034589767456,22,1.9088747959286257e-05,-5.733068791027688e-06,5.4126376458736136e-05,1265.6022343869095,4.794483913245628,2.7103140493123314,0.41531422696859555,24.222222222222225,0.0379779743659392,23010491.380683713,5.171752525088787e-05,19569,1.389645623207053,2.9691003268869363,0.017227927111648042,0.006126593584690223,0.00916884652596123,0.6868983276838695,0.0005720922903374464,-0.00017182081608103916,0.048616787047806226,767780.7910404012,0.0015499810421156124,0.017227927111648042,0.18361481645952643,0.6212852597236633,0.0005936459638178349,3.8247947692871094,2.944977283477783,0.6298834681510925,1.0,0.0,0.06630269280682385,0.13404511845103417,0.6970889983431534,0.01217463471219868,0.028412649223429478,0.11666697549962676,0.003613369381504175,0.005566450601906322,,,0.0024318037871469697,,,14,26,0.2857142857142857,1.0,0.4297363154853166,662.4872752134273,0.00039570565467933813,0.5551417195727772,30,74,0.17011494252873563,1.0,0.4360729958121802,418.7043213061779,0.00022968509816411524,1.3593838811941004,0.042737199616561215,0.02183518718497524,0.07698430528595591,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001441736938431859,0.010118266567587852,0.002062590792775154,0.0010784291662275791,121
67,False,0.01,ViT-B_16-clip-laion2b,False,0.03,0.4884910485933504,0.3721383512020111,0.1243781094527363,0.2391304347826087,0.1137724593281745,tensor(0.4312),0.3362734615802765,0.4401547610759735,-1.356122374534607,313.5635668821307,1.8100969791412356,0.697214663028717,-0.9540201425552368,313.5635668821307,1.6975212097167969,0.4432151913642883,-1.424933910369873,313.5635668821307,1.7201329469680786,0.8142327666282654,-0.6863977313041687,313.5635668821307,1.6479487419128418,6.8691988934809505,0.19392193853855133,46.151954650878906,5.996555501042167e-05,1.0098624229431152,0.7896140610555745,0.0017519772413949752,86.00651307087455,86.04823153005606,109.11322539273213,156.1008941828748,575.0032457811935,118.36395337208683,0.0022477107402210095,0.0022477107402210095,0.22603140324602122,0.534937813592984,0.0005000013043172657,0.11107418686151505,1.9306011199951172,20,1.0151763619020394e-05,-5.711836841266459e-06,6.074195847760411e-06,1710.0076932230368,3.624445880125217,2.7216445688884914,0.2565236100410768,16.666666666666668,0.033343244274415915,39522010.042918,2.055525552661005e-05,20850,1.5071481123465078,2.9890122465102134,0.008275261324041812,0.0020597978476090103,0.004762771508312098,0.5694469991728498,0.001020871431622514,-0.0005743879869373823,0.061425387529366035,393015.30759381055,0.0020670569268580953,0.008275261324041812,0.20713531870371216,0.46378135681152344,0.0005658338777720928,5.41464900970459,2.8463830947875977,0.6565764546394348,1.0,0.0,0.16921455422268683,0.48858232977220545,0.05565206603993351,0.025669887940776688,0.2109106883703856,0.21918502787669875,,,,,,,,9,10,0.2777777777777778,0.6666666666666666,-1.1102230246251565e-16,388.70309529445785,0.0008684462616753499,0.09734241018035873,33,93,0.17613636363636365,1.0,0.47479813459460707,344.68343499883497,0.00029694793544533457,1.626816457403975,0.137920566207833,0.07406803582323804,1.4168599889019589,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0005334783345460892,0.0034602913074195385,0.0006682380917482078,0.0005000013043172657,137
