,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_id_acc,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_ood,test_ANE_ood,test_l2_ood,test_EMD_ood,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
104,104,True,0.01,ViT-B_16-clip-laion2b,False,0.009,0.9806910569105692,0.9806910157203674,0.9424999952316284,tensor(0.9522),0.952192723751068,0.9735203385353088,-0.0690428093075752,479.0967876096261,2.0405046939849854,0.9554964303970336,-0.1125272065401077,479.0967876096261,2.001919269561768,7.607745092211504,0.8323798775672913,49.516212463378906,0.0001000342981569,0.8735302090644836,2.063005910028437,0.0136300677581013,86.16719009506035,86.17257118880747,87.50628895811818,273.33700233064104,593.1140797163074,-1447.4268006303098,0.0140035294362803,0.010226138790216,0.2327426187350671,0.6083277976186452,0.0044730245135724,0.1387897878885269,1.8616936206817627,22,3.786672043955006e-05,-5.198908137912072e-06,0.0002665242337801,1415.8506039018312,5.162498013401331,2.4281301802798727,0.313612536214008,22.88888888888889,0.0118241205493183,17490156.004923,8.212022009799101e-05,16436,2.041369380927692,2.641508177648054,0.0165176277109672,0.0149309481441704,0.0085515134565324,0.7217042519202123,0.0006293553048701,-8.640728397092418e-05,0.0736229325133224,1052338.5473786432,0.0013648606375065,0.0165176277109672,0.2481564638023034,0.5864792466163635,0.0012821693671867,3.1301958560943604,2.954832077026367,0.5131245255470276,1.0,0.0,0.1743433276879083,,,0.0868913646409223,0.8624497095738347,,0.0017616011715993,0.005524842567627,0.0050459442185306,0.0027242211638659,0.0089250968938961,0.0083221785094732,0.0183550412602505,12,20,0.303030303030303,1.0,0.2141333097519334,976.5923725443016,0.0003126086342073,0.2233176541164584,35,87,0.146218487394958,1.0,0.2937423932575403,726.3013133049626,0.0001471761063076,1.6711666317828229,0.0527578570503594,0.0270936294396561,0.2362457964153905,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0051925010047852,0.0185219161212444,0.0059873554855585,0.0044730245135724,132
105,105,True,0.0,ViT-B_16-clip-laion2b,False,0.009,0.9827235772357724,0.9827235341072084,0.9375,tensor(0.9530),0.9529430270195008,0.973466694355011,-0.0691329985857009,479.0970099917906,2.048161029815674,0.956076979637146,-0.1104065626859664,479.0970099917906,2.008389711380005,7.596595950765421,0.8568513989448547,48.64225387573242,0.0001032832406053,1.0180790424346924,1.963152817833144,0.0141648498365896,88.7895225401405,88.79495883923161,90.20331692308952,303.5236535325264,595.4515575341075,-893.2719058441146,0.014553403627616,0.0105185491458712,0.2251512564513367,0.5971235674639044,0.0045229471288621,0.141424298286438,1.85423481464386,22,3.7418320830578745e-05,-2.980827805473937e-07,0.0002853885990931,1301.688964429028,5.032026614324394,2.407742263954212,0.3082337021472929,20.666666666666668,0.0116549780706522,19111571.815392688,8.422612856023898e-05,16455,2.029877453319044,2.5946413565773847,0.0131340579710144,0.0154506669096079,0.0073333333333333,0.7250053593870683,0.0005788891544293,-4.611557613347817e-06,0.0683059985301401,1235336.5539787803,0.0013030406156474,0.0131340579710144,0.2390332641513063,0.5809827446937561,0.0012056229170411,3.257142305374145,2.958186626434326,0.5238573551177979,1.0,0.0,0.1676292063691573,,,0.0851497077146888,0.8678104679891226,,,0.0049666001394601,0.0051612330646444,0.0019613824918215,0.0063599187229075,0.0151342276229583,0.0134564622543965,14,23,0.2527472527472527,1.0,0.3208347312846795,716.7158962061495,0.0002989908178361,0.2275319052190188,34,83,0.1479500891265597,1.0,0.2630868100369944,708.4303445083999,0.0001595135473783,1.6674073087474963,0.0525303930167425,0.026973665123388,0.2308704485473259,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0053520598448812,0.0191158708184957,0.0061884112656116,0.0045229471288621,130
106,106,True,0.01,ViT-B_16-clip-laion2b,False,0.009,0.9796747967479674,0.9796746969223022,0.9437499642372132,tensor(0.9621),0.962124764919281,0.9746385216712952,-0.0680986046791076,479.0968624233344,2.052450180053711,0.958851993083954,-0.1057463809847831,479.0968624233344,2.015817403793335,7.568468899871664,0.8544783592224121,50.22462463378906,0.0001738978062348,0.9099067449569702,1.915335975342028,0.0138284016510392,105.837435713722,105.84544057312756,107.72043560855872,306.42172622449687,623.0885565320656,531.4266588096409,0.0142075914221493,0.0103604461838529,0.2378744662718422,0.6089676862476944,0.0045436727814376,0.1396085172891616,1.8537635803222656,22,3.9142847105903055e-05,-7.046331995895029e-06,0.0002644699212868,1289.8382521679434,4.3839698800618505,2.361391743497563,0.3137911323473001,14.22222222222222,0.01168243968935,11725297.226360733,7.358525944499245e-05,32143,1.5852612652687708,2.525661007367764,0.0183239524702939,0.0148772823451391,0.0096023329798515,0.7319743044677546,0.0006553568976577,-0.000117974612733,0.0741356726900729,700323.0121303862,0.0012320158341203,0.0183239524702939,0.2490858629594819,0.6441130638122559,0.0013030446134507,3.3863208293914795,2.9324045181274414,0.5167164206504822,1.0,0.0,0.1507748970574788,,,0.0808880271290103,0.8820136916565631,,,0.0039606443849168,,0.0037125750759234,0.0092011244634568,0.0094429108843641,0.0107810264057652,9,15,0.4166666666666667,1.0,0.682517060591363,441.7174804970464,0.0010153351021525,0.2294586799606381,32,78,0.157258064516129,1.0,0.271989850979108,684.7153251314973,0.0001702226798124,1.6417206366568573,0.0644103416912522,0.0332768577341603,0.2807056229134648,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0052145305089652,0.0181325059384107,0.0060066608712077,0.0045436727814376,117
107,107,True,0.0,ViT-B_16-clip-laion2b,False,0.01,0.9806910569105692,0.9806910157203674,0.9462499618530272,tensor(0.9606),0.9605990052223206,0.9740734696388244,-0.0689199566841125,479.0970635996547,2.05702543258667,0.9579713344573976,-0.1066489517688751,479.0970635996547,2.0217931270599365,7.556630857101688,0.8500542640686035,48.88740539550781,0.0001670120363996,0.9381994009017944,2.0724788285798565,0.0139952228310731,101.97299109928672,101.98032052906336,103.76732114585543,305.4879087688902,620.6913411500522,540.1064013771562,0.0143814792653653,0.0103954875802525,0.2336342484820621,0.5978538389028092,0.0047050169669091,0.1364089548587799,1.8581544160842896,22,3.53469227921166e-05,-5.758641831265898e-06,0.0002745213382689,1393.9818523210138,4.641896490328338,2.38627908563475,0.3143218892777685,38.22222222222222,0.0119318671208392,19076348.69736466,7.855872532609004e-05,26848,1.6039050145983509,2.569811128080905,0.015109466543324,0.0151693246813993,0.0082063771970397,0.7299741430402659,0.0005742284248646,-9.355200974268734e-05,0.0724506446176574,1174254.3459357703,0.00127622575205,0.015109466543324,0.24643325869686,0.6157337427139282,0.001274999580346,3.20258903503418,2.949922561645508,0.5131911039352417,1.0,0.0,0.1619829016792622,,,0.0806101326801111,0.8793267294263835,,,0.0061942507606548,,0.002884753924379,0.0069219355831885,0.0096388440357018,0.0144233535895811,12,20,0.303030303030303,1.0,0.6198685963856234,720.1341589849782,0.0003985012411552,0.213924864408191,35,82,0.1378151260504201,1.0,0.3004105041967719,766.463830504774,0.0001333554518749,1.6619513136722772,0.0620619109597658,0.0320247129207838,0.2901107878761827,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0053731086663901,0.0184896178543567,0.0061651449650526,0.0047050169669091,130
108,108,True,0.01,ViT-B_16-clip-laion2b,False,0.01,0.9827235772357724,0.9827234148979188,0.9474999904632568,tensor(0.9593),0.9593285322189332,0.9719966650009156,-0.0750562250614166,479.09679126330656,2.0335261821746826,0.95457261800766,-0.1184906214475631,479.09679126330656,1.992522358894348,7.5806091082134355,0.7947647571563721,48.82536315917969,0.0001071684910129,0.9750297665596008,2.0745711896249497,0.0130684093023347,94.16013957915692,94.16682732336857,95.5767523841241,289.81523883695587,620.7075935240684,1214.2336853894592,0.0134064433489058,0.0097442198967812,0.2346176590920614,0.5986235667784059,0.0041887140832841,0.1390578299760818,1.859703540802002,22,3.3448672462531245e-05,-3.8456701434978446e-06,0.0002310329257101,1279.6418347780186,4.855976055345404,2.3601193630871773,0.313289157046381,38.0,0.0129179844629963,17532873.153275855,8.037549535888823e-05,25115,1.643024463085228,2.5283558659442984,0.017148226450552,0.0138955904157706,0.0089520202020202,0.7297146743505526,0.0005853681778162,-6.730111218147925e-05,0.0707577984766595,1001850.3826835244,0.0014066105895449,0.017148226450552,0.2431796452740916,0.5862746834754944,0.0012855805689468,3.205799102783203,2.9472312927246094,0.515423059463501,1.0,0.0,0.1684187593483996,,,0.0587081258384409,0.9001457160392201,,,0.0050408782684305,0.0039022753961315,0.0041593562441515,0.0067880026430306,0.0084234682910547,0.0128321772795399,11,16,0.2909090909090909,1.0,0.4676255550945867,682.6752109396953,0.0004458961525469,0.206743587744045,34,76,0.1354723707664884,1.0,0.1860807414066705,802.148983058046,0.0001335663369132,1.6715194296397935,0.0608684913080802,0.0313895633355678,0.2944153769036712,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0049177464097738,0.0169295035302639,0.00567023223266,0.0041887140832841,124
109,109,True,0.0,ViT-B_16-clip-laion2b,False,0.01,0.983739837398374,0.9837397933006288,0.9399999976158142,tensor(0.9532),0.9532117247581482,0.9734697341918944,-0.0690425559878349,479.09702863243,2.0501630306243896,0.9564931392669678,-0.1091565713286399,479.09702863243,2.008619546890259,7.595872996606,0.8569689989089966,48.61552047729492,9.770208998816088e-05,1.0125502347946167,2.0105984601197697,0.0142043162479019,89.0186963129111,89.0241453926272,90.4099543437379,306.3013649143883,594.1587069492699,-966.2196798995562,0.0145892993584766,0.0105193870627999,0.2264789220159661,0.5967605777819815,0.0045429305173456,0.1416258215904235,1.855680584907532,22,3.758188337453111e-05,-2.3884525435582417e-06,0.0002868880026268,1245.6543428241837,4.97025140975004,2.3931308424118325,0.3065810117877222,32.888888888888886,0.0115277648632661,17806728.33193764,8.714462818616009e-05,13162,2.0346006221698043,2.5768243841672125,0.0159009147908315,0.0155080081501292,0.0086543680858709,0.7252593947099198,0.0005834075388683,-3.7077469489985786e-05,0.0691352253315274,1147071.892597081,0.0013528016277297,0.0159009147908315,0.2407406998749749,0.5808054208755493,0.0012204544618725,3.343646049499512,2.9584126472473145,0.5229619741439819,1.0,0.0,0.1592226946168809,,,0.0843043487526037,0.8675440216738048,,,0.0049330361189889,0.0050448412607394,0.0034209563763584,0.0064616999943669,0.0148788718043532,0.0134122240187844,15,23,0.219047619047619,1.0,0.3767675784715966,687.5151195428017,0.0003051332606769,0.2383844198931213,32,77,0.1552419354838709,1.0,0.296546059610883,644.6324199371871,0.0001727949733022,1.6514231924851714,0.0550961938108536,0.0283284929750892,0.2311233000695087,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0053733144886791,0.0191083457320928,0.0062098088674247,0.0045429305173456,128
110,110,True,0.01,ViT-B_16-clip-laion2b,False,0.01,0.9796747967479674,0.9796693921089172,0.928749978542328,tensor(0.9502),0.9501603245735168,0.9743477702140808,-0.0704959407448768,479.0968318813859,2.058016538619995,0.952132284641266,-0.1202204823493957,479.0968318813859,2.0259556770324707,7.566121459903494,0.8232473134994507,50.5066032409668,0.0002080781760014,0.9167595505714417,1.7136636073818758,0.0131600442913377,99.53387262449915,99.5412471424323,101.33578814876152,283.5152130768888,656.1877248664221,562.039857796583,0.0135332406142989,0.010002658416079,0.2365710784201923,0.6136673899359752,0.0043258788064122,0.1324798464775085,1.8622758388519287,22,2.016222686490143e-05,-1.5799432450910523e-05,0.000238571525068,1316.912564609094,4.395952896826761,2.3900031595082005,0.3314681204373906,14.22222222222222,0.0127419273323917,16439638.071982635,7.600247451751856e-05,8793,1.4953187994678814,2.5122619250978566,0.010547497501553,0.0140043402949902,0.0060768493443889,0.7301888175163366,0.0003524507497531,-0.0002761858525123,0.072901838440453,940442.6467833763,0.0013285798709999,0.010547497501553,0.2448063013490827,0.7025596499443054,0.0012850733473896,3.5886073112487797,2.9165472984313965,0.5240642428398132,1.0,0.0,0.1473737941557175,,,0.0663474071615959,0.87997672970898,,,0.0044179232813665,0.0022257258470336,0.0027904518571802,0.0100848636030555,0.0175889785293053,0.0165679200114826,11,18,0.3272727272727272,1.0,0.6727279422898177,618.1357570439785,0.0004216314735154,0.2707115108714925,32,75,0.1512096774193548,1.0,0.364037168240054,767.6574508043484,0.0001391669284895,1.5851832800657075,0.0720526045314,0.0373727025440376,0.2661601063783491,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0049257287755608,0.0176634080708026,0.0056907543912529,0.0043258788064122,121
111,111,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9796747967479674,0.9796748161315918,0.9362499713897704,tensor(0.9512),0.9511919021606444,0.9784549474716188,-0.0545705892145633,479.0970421194152,2.105158805847168,0.9656133055686952,-0.0893646031618118,479.0970421194152,2.064147472381592,7.619758062354464,1.001260757446289,49.71086883544922,0.0002534853738325,0.8931070566177368,2.041262148108175,0.0163704248025862,107.4629799718896,107.46996483759266,109.15465154140637,317.0480802935881,705.8505126540261,743.2790866315343,0.0167832116493684,0.0123021702422363,0.2501119100101172,0.610781889893904,0.0053758895955979,0.1337097436189651,1.8631911277771,22,2.039307113262372e-05,-1.910541472052989e-05,0.0003667898750087,1293.81205444305,4.75655559617117,2.361649790163687,0.3082205941099469,27.555555555555557,0.0114919457722569,18017129.416898973,9.227378556368748e-05,5052,1.5998601158402717,2.5205833034156315,0.0107927097057531,0.0175354970169626,0.006327710461709,0.7356167838851874,0.0003039064335015,-0.0002847172104948,0.0814576462686706,1209005.680442471,0.001375104156424,0.0107927097057531,0.2613216187561872,0.6114180088043213,0.0014533803332597,3.262136697769165,2.9143500328063965,0.5096209645271301,1.0,0.0,0.1501511247430173,,,0.0815140737587017,0.8849285912265539,,,0.0029391806045697,0.001597521490182,0.0029659024516874,0.0083571580261439,0.0068975841569783,0.0107999882851828,13,20,0.2564102564102564,1.0,0.5828739634360426,729.9671664802947,0.0002842958991908,0.2219393474250255,33,78,0.1477272727272727,1.0,0.3440600916093256,785.8846193709657,0.0001395615385825,1.6616024662537223,0.0582290931606261,0.0299876226157934,0.2623648930944832,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0061689275316894,0.0211704596877098,0.0070895915850996,0.0053758895955979,122
112,112,True,0.01,ViT-B_16-clip-laion2b,False,0.03,0.9806910569105692,0.980690896511078,0.9437499642372132,tensor(0.9598),0.9598360657691956,0.9741291999816896,-0.0659526884555816,479.097158799798,2.063423156738281,0.9603736400604248,-0.1041068062186241,479.097158799798,2.015455722808838,7.551417300777048,0.8926795125007629,48.610599517822266,0.0001151672004198,1.0138448476791382,1.9373873134417672,0.0146026954030249,87.54876412735017,87.55393439857993,88.99603128225998,296.17411994244867,561.001044534925,1009.0424673994596,0.0150147034769645,0.0108500564658413,0.2159682407994675,0.5908365959966699,0.004658109974116,0.1435987949371338,1.8499566316604612,22,3.7870486473627394e-05,-8.203185310796008e-06,0.0002856141396059,1210.3941725438956,5.411694638260903,2.393275849095156,0.3250228990074593,58.25,0.0115896037930605,16330683.678804291,0.0001006179567385,15624,2.026552030587958,2.590944267935347,0.017193675889328,0.0154387110453086,0.0092565299271268,0.7201617464208524,0.0005447222116214,-0.0001179931318199,0.0590919195726609,1135351.05519078,0.0014472704436427,0.017193675889328,0.2220676188291954,0.582971453666687,0.0010846697259694,3.169010639190674,2.968708038330078,0.5317278504371643,1.0,0.0,0.1660265714692872,,,0.0564330090128726,0.9017420482764572,,,0.0026169969047466,0.0043453710265287,0.0047835739494854,0.0078623976239516,0.0087335453760482,0.0134830578299094,9,10,0.2777777777777778,1.0,0.182780521625246,783.9951977073844,0.000328078445167,0.1850281466582821,36,81,0.1285714285714285,1.0,0.1736081680980295,754.0798182690472,0.0001420586844081,1.6816004731093566,0.0666856901161806,0.0344929377366414,0.3604083558126892,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0054477863013744,0.019077954813838,0.006299105938524,0.004658109974116,122
113,113,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9806910569105692,0.9806886315345764,0.9375,tensor(0.9509),0.9509388208389282,0.980438470840454,-0.0512342974543571,479.0976160884188,2.0928308963775635,0.9661843180656432,-0.084949642419815,479.0976160884188,2.045557975769043,7.581850281485782,1.0258467197418213,49.52088165283203,0.0003392029320821,1.1032509803771973,1.7310452680355792,0.017252495256038,79.50392742267819,79.50751820238737,80.55547692752242,327.8552784797319,542.1733992235986,-1111.5063562639098,0.0177025403788206,0.0127028763161547,0.1917433448208514,0.6132079296071268,0.0054821837693452,0.1503441035747528,1.8439010381698608,22,5.9041168613354425e-05,-7.344561440977445e-06,0.0004353480955484,1301.584512642536,5.6242361741598685,2.478454495416136,0.3205142607575269,32.666666666666664,0.0119483821415168,12341035.563193392,0.0001356102416364,10363,1.5048349287538614,2.6754752827871635,0.0166512488436632,0.019038768603604,0.0087801418439716,0.69442526710463,0.0006395001726994,-7.955208857244093e-05,0.0510749672198391,1139372.891191321,0.001468852578871,0.0166512488436632,0.2062170545313904,0.5128942131996155,0.0008966599125415,3.293494462966919,2.9977035522460938,0.5369137525558472,1.0,0.0,0.1795774133906091,,,0.084372381426914,0.8726837372027866,,,0.0036374849188567,0.003820783256837,0.0030643001103846,0.0058562040143007,0.0121445054348252,0.0144206036350948,16,22,0.1833333333333333,1.0,0.1954774703143321,729.5657506525247,0.0002607901319594,0.2252186889185566,32,78,0.157258064516129,1.0,0.2437587796899877,579.6950839513663,0.0002302542982352,1.6401495115792208,0.0673158997511111,0.0348302651956635,0.2988912690787125,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0066387383267283,0.024365896359086,0.007678089197725,0.0054821837693452,134
114,114,True,0.01,ViT-B_16-clip-laion2b,False,0.03,0.9806910569105692,0.980690896511078,0.9437499642372132,tensor(0.9542),0.9542450308799744,0.979444980621338,-0.0565782636404037,479.0975540976177,2.072288274765014,0.966386616230011,-0.0861034020781517,479.0975540976177,2.038938522338867,7.5979340985477,1.002418041229248,47.94956207275391,0.000156716305355,0.8943700790405273,1.7040683909063592,0.0169516718897853,96.00867778800162,96.01396175963325,97.06893930371145,252.50198171150325,452.71525160058735,512.2221052087501,0.0173182877889814,0.0122504551892745,0.1947716604133822,0.5859867665804989,0.005448704585433,0.1505472362041473,1.8403682708740237,22,4.8052673228915534e-05,-9.666861942768869e-06,0.0004029149922992,1301.6031141797175,4.910921307524758,2.4796789494063254,0.3200370363417203,28.666666666666668,0.0139058858862239,13004942.70331766,0.0001280317543069,15892,2.0117176793537124,2.653651782485409,0.0124691643539932,0.0183427630388351,0.0070354609929078,0.6922379176604836,0.0005404271810617,-0.0001087189198572,0.0509627308566786,1156348.6936299475,0.0014399165583915,0.0124691643539932,0.2062929508551751,0.5650594830513,0.0008983326843008,3.500762701034546,2.9821009635925293,0.546211838722229,1.0,0.0,0.1694845447257142,,,0.0879561333914285,0.87696305832375,,,0.0047882784680305,,0.004499097702984,0.0090773861589502,0.0108030547108194,0.0059129912440371,13,20,0.2564102564102564,1.0,0.4199042757748039,690.3075554824445,0.0003513130280477,0.1865242205023548,35,76,0.1277310924369747,1.0,0.1611643410587524,669.6842664774174,0.0001483756218608,1.639507580454231,0.0869840995217071,0.0454696165881106,0.4663421151818135,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0063478294759988,0.0232611782848835,0.0073250317946076,0.005448704585433,129
