model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_location_43,test_f1_location_43,test_acc_location_46,test_f1_location_46,test_acc_location_100,test_f1_location_100,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_location_46,test_ANE_location_46,test_l2_location_46,test_EMD_location_46,test_AC_location_100,test_ANE_location_100,test_l2_location_100,test_EMD_location_100,test_AC_location_43,test_ANE_location_43,test_l2_location_43,test_EMD_location_43,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
35,False,0.01,ViT-B_16-clip-openai,False,0.03,0.6902201740911418,0.3070776760578155,0.0922885611653328,0.0575489997863769,0.1355766057968139,0.0471760742366313,0.2197171598672866,0.079951986670494,tensor(0.6807),0.2559453248977661,0.6714068651199341,-0.963435709476471,175.19262149560143,2.034918785095215,0.5886936187744141,-1.1698938608169556,175.19262149560143,2.1895430088043213,0.6968380212783813,-0.9530137181282043,175.19262149560143,2.160408973693848,0.6020762324333191,-1.1345887184143066,175.19262149560143,2.123332262039185,6.845397124223744,0.20779405534267426,18.881629943847656,0.00046012315397092607,1.0924241542816162,0.024467738440052244,0.0016827747354408729,18.018098260479928,18.019919677083717,18.840299006049147,33.62610220298346,57.7062764241311,304.47470102558725,0.001862757186341213,0.0018490955485965799,0.017275296721120374,0.16802155743323569,0.011436081491410732,0.08797924220561981,1.6620618104934692,22,9.058668284369377e-05,-2.1862517510796073e-05,0.0010217103667306358,1244.0779987112517,3.92604810117648,1.8978817209937238,0.207055107289264,6.222222222222221,0.007180956660035076,2474409.4361271514,8.80978698620006e-05,10062,0.24458291405340846,1.1146571287945293,0.01838168217478562,0.030440745331359008,0.009554057557687325,0.803234754151554,0.0008401311060250515,-0.00020276028304083108,0.08788063872542515,266801.8610369772,0.0008170490236359355,0.01838168217478562,0.2823176200688054,1.7231194972991943,4.80867201986257e-05,5.512681007385254,1.5459063053131104,0.7658661007881165,1.0,0.0,0.06286481009051963,,,0.3038507396209906,0.5602942517349254,,,,,,,0.04513293409642639,0.09072207454765761,17,42,0.3088235294117647,1.0,0.34910709874778767,375.21713093519645,0.0005927447740289832,1.6988761162931505,12,31,0.4696969696969697,1.0,0.5442362983606674,821.3509064234902,0.0004701745618725267,0.18410566645642396,0.05850910862521281,0.030136174671302206,0.3178017806369982,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.01172078400850296,0.02915680781006813,0.012671568430960178,0.011436081491410732,102
36,True,0.0,ViT-B_16-mae,False,0.003,0.5944700460829493,0.1827695071697235,0.1895522475242614,0.0522224642336368,0.2138190120458603,0.0483408421277999,0.2049600332975387,0.0438540391623973,tensor(0.5966),0.1608735620975494,0.5797679424285889,-1.1767935752868652,624.426543620897,2.0340912342071533,0.5789753794670105,-1.2152949571609497,624.426543620897,2.169659376144409,0.5430452823638916,-1.3304859399795532,624.426543620897,2.139974594116211,0.5484633445739746,-1.2348240613937378,624.426543620897,2.121655941009521,7.404954089451104,0.1345570832490921,31.91559410095215,0.00048282664101861883,1.0029237270355225,0.3229789720250374,0.00011527248094700404,1.1806443491025915,1.1806628507260946,1.2133965134397897,1.5679657537414882,1.8969233154243181,1.304026387760577,0.0007742113245903237,0.0007376400150753692,0.027052589074258095,0.17496025846601737,0.0009848837507888675,0.21281445026397705,1.8193507194519043,20,9.627114627504763e-06,-8.891346499595201e-07,1.594763090893353e-05,967.2081773940307,4.548475593814583,2.3985489632437833,0.2761214754627264,23.6875,0.017159198427614427,25554226.488435693,4.4196018360776754e-05,134,0.7420010301884662,2.1780609335488195,0.004048892284186401,0.0030406610675695655,0.003306540007307271,0.6267132976767964,0.00033639314392637596,-3.106838161841377e-05,0.019471443844809713,731327.2283300455,0.0015443087802972926,0.004048892284186401,0.10624756954405454,0.5506569147109985,0.00016822027100715786,7.466329097747803,2.7178256511688232,0.7420974373817444,1.0,0.0,0.08296949752922765,0.2972865634009777,0.056998364211414305,0.5704488262528551,,0.04735264237585611,0.027913603758896777,,,,,,,23,43,0.16996047430830039,1.0,0.3944652477932372,381.9666593068095,0.00034880676388907223,1.0684237727312067,9,7,0.19444444444444445,0.6666666666666666,-5.551115123125783e-17,246.9209644717393,0.0009252512236771317,0.34449471603602144,0.2935407556163858,0.17201744289088777,0.8520907344938559,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0011166012845933437,0.005112689919769764,0.0013567650457844138,0.0009848837507888675,96
37,True,0.01,ViT-B_16-mae,False,0.003,0.5944700460829493,0.1824245750904083,0.1895522475242614,0.0522049032151699,0.2139823585748672,0.0483611784875392,0.2049600332975387,0.0438540391623973,tensor(0.5961),0.1606249660253524,0.5787060260772705,-1.1813772916793823,624.4262440760027,2.033949613571167,0.5778041481971741,-1.2195861339569092,624.4262440760027,2.169597625732422,0.5432313680648804,-1.3322246074676514,624.4262440760027,2.139978408813477,0.5473147034645081,-1.2396105527877808,624.4262440760027,2.121607780456543,7.404599188888014,0.13271889090538025,31.95408821105957,0.000478974417092104,1.0025166273117065,0.32402040673140037,0.00011697825912482251,1.1865500396697302,1.1865689617336015,1.2187790391796154,1.575692949992018,1.9064464532053598,1.3111292042288347,0.0007641713146651075,0.0007294366017884801,0.027222436015511678,0.17562289690682686,0.0009729520534165204,0.21280711889266968,1.820068359375,20,9.43969388219552e-06,-9.076057253431118e-07,1.552139705410704e-05,967.209745366034,4.5439914519238345,2.3959278405249247,0.27590351927928863,23.6875,0.01719897492153865,26017755.235478867,4.3403381175626196e-05,134,0.7413917444950819,2.1763103339958234,0.004048892284186401,0.0029994315722292205,0.003306540007307271,0.6273336020589567,0.00033627739092402607,-3.233232654405079e-05,0.019697465754226824,730348.3637434328,0.0015461916654241593,0.004048892284186401,0.10685103549480886,0.5509762763977051,0.000169909413671121,7.470432281494141,2.7177352905273438,0.7419288158416748,1.0,0.0,0.0825483954283218,0.2962905366989443,0.05686432061243566,0.571911202373167,,0.04714675700039425,0.027787183315058795,,,,,,,23,43,0.16996047430830039,1.0,0.3944114102079801,383.6264149106796,0.0003475917384919988,1.0669896015763283,9,7,0.19444444444444445,0.6666666666666666,2.7755575615628914e-16,247.31398130264637,0.0009234211873079496,0.34548647934109433,0.2937619595412886,0.17216938819527935,0.8502849665826175,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0011031331960111856,0.005037037190049887,0.0013395613059401512,0.0009729520534165204,96
38,True,0.0,ViT-B_16-mae,False,0.01,0.6088069636456733,0.191434770822525,0.1895522475242614,0.0523063018918037,0.2167592197656631,0.0546756349503994,0.2049600332975387,0.0438487082719802,tensor(0.6124),0.1662911474704742,0.5965240597724915,-1.13606595993042,624.4274187699841,2.0319902896881104,0.6176790595054626,-1.1264396905899048,624.4274187699841,2.170748233795166,0.5732904672622681,-1.2641080617904663,624.4274187699841,2.140153408050537,0.5793639421463013,-1.1736655235290527,624.4274187699841,2.1205761432647705,7.4108395871907025,0.13949519395828247,31.513086318969727,0.0005975579333608039,0.9249167442321777,0.3481860450663716,0.00029792552673413297,1.53401811181852,1.5340456060847356,1.585977392119346,2.2188507740967935,2.779036344045567,1.7361707726465707,0.0008847617920544337,0.000838922915580298,0.028403683006188958,0.18951982706887843,0.0011633358662948012,0.2138594388961792,1.8373833894729614,20,1.3172822175564438e-05,-1.780041151482323e-05,1.8541282978327996e-05,990.0088483587381,4.463625415970605,2.346933715466298,0.279654362336651,13.039999999999997,0.021200708231116496,14171392.007960867,4.265353239376172e-05,120,0.8419959995189836,2.134187898824574,0.004502688172043011,0.003410279205589473,0.0035678687930409563,0.6422265277933512,0.0004228893795561831,-0.0005714496727217813,0.019108900147459352,441432.7649238993,0.0013693136917877823,0.004502688172043011,0.1094807825794243,0.5873734354972839,0.00015481184527743608,7.410050868988037,2.734675884246826,0.7411711812019348,1.0,0.0,0.08039044428556802,0.22431365067156758,0.050530630718179766,0.604955692034063,,0.05478180371372326,0.036760900952096526,0.01572053667105975,0.012936785239310189,,,,,22,36,0.15584415584415584,1.0,0.23532218258224794,377.2323185323772,0.00037692011041179916,1.0448021711299291,6,5,0.3333333333333333,1.0,0.9999999999999998,331.13284696404025,0.0012079743935624672,0.33548083707710763,0.3098584958964816,0.18333287191881378,0.9236250231045628,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.00127492006868124,0.005280748475342989,0.0014992242213338614,0.0011633358662948012,93
39,True,0.01,ViT-B_16-mae,False,0.01,0.6088069636456733,0.1914043575525283,0.1895522475242614,0.0522536300122737,0.2162691801786422,0.0537993125617504,0.2049600332975387,0.0438487082719802,tensor(0.6103),0.1669545173645019,0.5936033129692078,-1.1461849212646484,624.4263955177747,2.0319597721099854,0.6126424670219421,-1.1409214735031128,624.4263955177747,2.170438528060913,0.5717179775238037,-1.2724441289901731,624.4263955177747,2.139989137649536,0.5747044682502747,-1.186548113822937,624.4263955177747,2.1206307411193848,7.4097423232566015,0.13622692227363586,31.60843276977539,0.0005783176402474055,0.9213991165161133,0.34762407689900016,0.00028176311948868715,1.5135878937236324,1.5136154806919495,1.56205685233629,2.1691495611384037,2.704456108402354,1.703922005526723,0.0008569251234504804,0.0008152557546949879,0.028665120794045755,0.18916155914245095,0.0011280863545835018,0.2137392908334732,1.8375113010406494,20,2.943831825742914e-05,-3.5888810628233497e-06,1.7607446498286013e-05,1021.9481733472667,4.31732135141141,2.328122561323724,0.2708537564113017,6.16,0.021161275613197594,12091348.905524475,3.855079992189853e-05,125,0.7788308139319161,2.1075739728562266,0.004152762328513163,0.0033143694105289374,0.0034311948773710285,0.6451889493899965,0.000984749202495756,-0.00012005265698448358,0.019702515085158082,361461.5539419398,0.0012895733091144031,0.004152762328513163,0.11086987443690341,0.5860433578491211,0.0001597453810973093,7.425858497619629,2.7339696884155273,0.7410002946853638,1.0,0.0,0.07768734531010904,0.2290718454849584,0.05081312348267896,0.6028796735394927,,0.05376488499229684,0.03637508140498716,0.014592031019992105,0.012503360075593805,,,,,21,37,0.1761904761904762,1.0,0.24598832969464776,350.91173560800337,0.0004462587951467243,1.0488389218022995,6,5,0.3333333333333333,1.0,0.9999999999999994,328.8762339524519,0.0012162630153987684,0.3379693048740159,0.30659588666184223,0.18105299511612666,0.9071708058698743,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001238556345924735,0.005124245770275593,0.0014581888681277633,0.0011280863545835018,93
40,True,0.0,ViT-B_16-mae,False,0.03,0.6057347670250897,0.18887260556221,0.1895522475242614,0.0523230917751789,0.2236197292804718,0.0642877668142318,0.2049600332975387,0.0438487082719802,tensor(0.6261),0.1746194958686828,0.6109430193901062,-1.10709810256958,624.4300533716714,2.031083583831787,0.653640627861023,-1.0492396354675293,624.4300533716714,2.1725523471832275,0.5817645788192749,-1.237317681312561,624.4300533716714,2.1415011882781982,0.6119280457496643,-1.1233175992965698,624.4300533716714,2.1197431087493896,7.392149806025445,0.1437627375125885,29.232707977294922,0.0007142858648876427,0.982233464717865,0.37543820212150897,0.0005295188730163325,2.1006299346348403,2.1006735919051107,2.19038158852284,3.4612973690911017,5.040064773233805,2.751296177779438,0.0010537623449380362,0.0009832140175234372,0.027372407274836474,0.19992672742235115,0.001409726100973785,0.2153434008359909,1.8421272039413452,20,1.6359516149805436e-05,-1.1324564448623684e-05,2.400497043374334e-05,745.1772716543736,5.297787917845332,2.323168280582493,0.28633977777316433,13.359999999999996,0.019927697690807416,11467713.810128076,5.860303338141098e-05,111,0.8815476107916331,2.0701374209393246,0.005932517612161661,0.0040445220208402705,0.004824561403508772,0.6335231889879095,0.00042495630527907046,-0.0002941679295780181,0.016197530661802365,441471.8608128333,0.0015222778058140189,0.005932517612161661,0.10506087743491518,0.56910640001297,0.0001263598387595266,7.107994079589844,2.7482237815856934,0.7382856011390686,1.0,0.0,0.08525089888733083,0.1443984592338254,0.048875395258679524,0.676296376679437,,0.0511341656322847,0.03747327213529502,0.02564085767174644,0.016181473388731955,,,,,22,35,0.15151515151515152,1.0,0.1577608460326908,397.24736266997456,0.00039563277241265574,1.0699304629932045,6,5,0.3333333333333333,1.0,0.9999999999999997,350.31145396395516,0.0011418410545067628,0.32584114336349745,0.3021141968216488,0.1779355220805235,0.9271824721183854,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0015136097790673375,0.005818850360810757,0.001750155701301992,0.001409726100973785,79
41,True,0.01,ViT-B_16-mae,False,0.03,0.6062467997951869,0.1893471330404281,0.1895522475242614,0.0523230917751789,0.2210061997175216,0.0607644468545913,0.2049600332975387,0.0438487082719802,tensor(0.6238),0.1719961017370224,0.6010922789573669,-1.1345123052597046,624.4268628218931,2.030985116958618,0.6347193717956543,-1.09696364402771,624.4268628218931,2.171225070953369,0.576564371585846,-1.2609097957611084,624.4268628218931,2.140516757965088,0.5948684215545654,-1.1615885496139526,624.4268628218931,2.119961261749268,7.396285899573806,0.13708996772766113,29.947851181030273,0.0006566498523170594,0.9740322828292847,0.37104495136299614,0.0004538581401156705,1.9692703757510035,1.9693124274567884,2.041846606490281,3.069480780071789,4.038838947170602,2.3222427560387797,0.0009560474754053416,0.000899888265244897,0.028274953878841155,0.19658409123225168,0.0012794022914022207,0.21519793570041656,1.8463397026062012,20,1.4292395924630008e-05,-1.1767085875572007e-05,1.9896800549261394e-05,734.9299750427814,5.0439573244271605,2.2617166483187026,0.2821621795646965,6.160000000000001,0.021817522549790105,10956781.546558287,5.154472790291307e-05,92,0.8112282978960654,2.0346861374339187,0.0058383506659368724,0.0036331960714605796,0.0048417572035899855,0.6427377318913909,0.0004226969288670691,-0.000348010997030456,0.01740328961746814,370475.03728314553,0.0015244328713943732,0.0058383506659368724,0.10745160014697645,0.5752599239349365,0.00014128834300208837,7.173310279846191,2.7480955123901367,0.7389626502990723,1.0,0.0,0.07926462793511806,0.17540146024660971,0.04543876997501701,0.6577247018617158,,0.04747420756498342,0.037768587659310085,0.02148963427571833,0.014702638416645628,,,,,20,33,0.1736842105263158,1.0,0.16506552251934337,367.2864793118387,0.0005102604261686093,1.057714626389471,6,5,0.3333333333333333,1.0,0.9999999999999992,314.01401365746227,0.0012738285000118955,0.34358711868075176,0.29934912746488873,0.17602032980388124,0.8712466538742178,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0013804775662720203,0.005221108440309763,0.0015995800495147705,0.0012794022914022207,75
42,True,0.0,ViT-B_16-mae,False,0.003,0.5949820788530465,0.1824911087751388,0.1895522475242614,0.0522205382585525,0.2136556655168533,0.0483060255646705,0.2049600332975387,0.0438540391623973,tensor(0.5987),0.1647337228059768,0.5804283618927002,-1.1746472120285034,624.4265436389536,2.034177780151367,0.5800796747207642,-1.212610960006714,624.4265436389536,2.1696949005126958,0.5442017912864685,-1.327094554901123,624.4265436389536,2.139986753463745,0.5500532984733582,-1.232428789138794,624.4265436389536,2.121708393096924,7.4048420214238,0.13453137874603271,31.89240264892578,0.0004836387943214504,1.002759575843811,0.3232651223467585,0.00011650336434243513,1.1828086190631222,1.182827178485642,1.2156108824757108,1.570848325780594,1.9005404719379089,1.3065662211368425,0.0007746263832490996,0.0007381522112535066,0.02708934648215233,0.1749888693538002,0.0009854822419583797,0.21278490126132965,1.8194726705551147,20,9.62164427121068e-06,-8.895730865324914e-07,1.5954497780844142e-05,967.2081892841811,4.546717053741454,2.397981373981255,0.2760516116182893,23.6875,0.017175946635427916,25568788.932487115,4.4162474222801146e-05,134,0.7419287472936062,2.1775010402407964,0.004048892284186401,0.00304177206301102,0.003306540007307271,0.6268651694805204,0.00033647872176139834,-3.1109274411862404e-05,0.019511908343991906,731142.1986174934,0.0015444067967644729,0.004048892284186401,0.10637387342237849,0.5505467653274536,0.00016869974206201732,7.4656476974487305,2.7178637981414795,0.742000162601471,1.0,0.0,0.08301636255466155,0.2969319684611798,0.05696855521082643,0.5709260628147089,,0.04728130633847177,0.027892107174813097,,,,,,,23,43,0.16996047430830039,1.0,0.3945337449911508,382.00527166231,0.00034864795142515204,1.0683551346696216,9,7,0.19444444444444445,0.6666666666666666,0.0,247.17060304826373,0.0009243736908553644,0.3446424202896997,0.2935012225203393,0.17199029169760857,0.8516108442879082,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0011171535588800907,0.005112068727612495,0.001357162487693131,0.0009854822419583797,96
43,True,0.01,ViT-B_16-mae,False,0.003,0.5929339477726574,0.1808484643697738,0.1895522475242614,0.0522200167179107,0.2139823585748672,0.0483645126223564,0.2049600332975387,0.0438540391623973,tensor(0.5953),0.1606691777706146,0.579423189163208,-1.1791712045669556,624.4262475246666,2.034040927886963,0.5789387226104736,-1.2168360948562622,624.4262475246666,2.1696364879608154,0.5444283485412598,-1.3287713527679443,624.4262475246666,2.139991521835327,0.5489292144775391,-1.237173080444336,624.4262475246666,2.121664762496948,7.404479316568057,0.1326965093612671,31.931079864501953,0.0004798008512807428,1.0023295879364014,0.324312802179333,0.00011820632986381252,1.1887455087844343,1.1887644896834189,1.2210281755736496,1.5786359846555766,1.9101446405588218,1.31369821235571,0.000764620814223238,0.0007299602626317236,0.027259817818724694,0.1756521550524238,0.0009735787170939147,0.21277667582035065,1.8201762437820435,20,9.43406820799187e-06,-9.081281758020378e-07,1.552895308347748e-05,967.2097545144668,4.542356443421273,2.395349812317697,0.2758363860198563,23.6875,0.01721373991708217,26032931.86692631,4.3370591821953626e-05,134,0.7413174019830833,2.1757557096950606,0.004048892284186401,0.0030006052481261194,0.003306540007307271,0.6274978177951528,0.0003363400279871954,-3.237625917245561e-05,0.019737914372636486,730202.8821443615,0.001546232818925221,0.004048892284186401,0.10697650562855199,0.5508567690849304,0.00017038897203747183,7.469759464263916,2.7177789211273193,0.741828441619873,1.0,0.0,0.08259405930519899,0.29592776672143534,0.05683399718280513,0.5723922132211645,,0.047079277880354695,0.027766744994240325,,,,,,,23,43,0.16996047430830039,1.0,0.3944805291436091,383.6830623022577,0.00034741840248335486,1.0669143999673933,9,7,0.19444444444444445,0.6666666666666666,-2.7755575615628914e-16,247.56422714818115,0.0009225436859862173,0.34563760036711544,0.29372399983274555,0.17214331081487044,0.8498033764867295,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0011037186486646533,0.005036548245698214,0.0013400003081187606,0.0009735787170939147,96
44,True,0.0,ViT-B_16-mae,False,0.01,0.6103430619559652,0.1924191862344741,0.1895522475242614,0.0523064732551574,0.217249259352684,0.0555352717638015,0.2049600332975387,0.0438487082719802,tensor(0.6143),0.1686315387487411,0.5955306887626648,-1.138668656349182,624.4274006341009,2.031991481781006,0.6162863969802856,-1.129531741142273,624.4274006341009,2.1707050800323486,0.5721212029457092,-1.2672762870788574,624.4274006341009,2.140133142471313,0.5781198740005493,-1.1763204336166382,624.4274006341009,2.1205782890319824,7.410954874083486,0.1389918476343155,31.49223518371582,0.0005917759444855619,0.9251295924186707,0.3468470208809266,0.0002913705487563867,1.5216027309564573,1.5216299679277276,1.573070140802862,2.198142622702257,2.7517420433047497,1.7222035616142688,0.0008786809345493474,0.0008335791234954648,0.02831664789822049,0.18886929239844447,0.0011575862299650908,0.213918998837471,1.8373199701309204,20,1.3127192764023871e-05,-1.7704345658514857e-05,1.8377774644797154e-05,990.0092816153644,4.459498234313771,2.34790498252739,0.27960466472618234,13.039999999999997,0.021226196443199848,14231141.352203704,4.261805618684335e-05,120,0.8423076672429708,2.1354474064801785,0.004502688172043011,0.0033951775294944722,0.0035678687930409563,0.6418727696831072,0.000423042481395331,-0.0005705477323137934,0.019086097410939723,441598.53301814396,0.0013734275186335812,0.004502688172043011,0.10941442762282141,0.5869898796081543,0.00015498929133173078,7.407845973968506,2.734591245651245,0.7412469387054443,1.0,0.0,0.08066111629529821,0.2257559482584829,0.05080932032538189,0.6031754068467532,,0.05479081595055443,0.03695331592540779,0.015606012261398617,0.012909180432021182,,,,,22,36,0.15584415584415584,1.0,0.2376332814538843,377.6526626834398,0.00037676967660804736,1.0460630108509672,6,5,0.3333333333333333,1.0,0.9999999999999993,331.1475558274238,0.0012079207379336913,0.3349529364118937,0.3094920263685693,0.18307634817228358,0.9239866044583201,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0012684178072959185,0.005261044017970562,0.0014919380191713572,0.0011575862299650908,93
