model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,test_acc_0,test_acc_1,test_acc_2,test_acc_3,test_id_acc,num_edges,total_nodes,middle_layer_entropy,longest_path_to_logits,circuit_instability,normed_circuit_instability,weighted_shortcut_score,early_to_deep_edge_importance,path_depth_entropy,logit_contribution_ratio_deep_vs_shallow,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,object_edge_score,bg_edge_score,object_vs_bg_diff_mean,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy
0,False,0.0,ViT-B_16-scratch,False,0.01,0.7449186444282532,0.79999995,0.42499998,0.255,0.72999996,0.5859069410545392,58,21,7.0146005594084535,2,6.466004265348602e-08,156896864.0,16.02077865600586,0.0,0.8521088361740112,0.5630928238041361,0.21112681925296783,1.701488733291626,5,0.00681723840534687,0.007170781958848238,-0.04445311983607644,0.0002092816567147551,-8.089823821498483e-06,0.0013108402705580531,1396.577882780329,3.421551818895703,2.751515091722255,0.28141009419537644,81.0,0.050235821566588346,3635963.32849356,0.00035449338919635965,1820,0.7095748653521341,2.4609623863196757,0.008532165508909693,0.02533915353412161,0.005119177521653141,0.5942412949491669,0.0010114189497348967,-3.909659404514876e-05,0.030616081010931946,752349.4074446086,0.0017131999419348898,0.008532165508909693,0.12245936835799678,0.4477589726448059,2.4634937290102243e-05,5.341835975646973,2.7952442169189453
1,False,0.01,ViT-B_16-scratch,False,0.01,0.729674756526947,0.82,0.48,0.25,0.705,0.6117725232999655,59,25,6.918843828261027,2,5.702523608874799e-08,138638480.0,15.7933349609375,0.00016912026330828667,1.0305609703063965,0.7275626469548991,0.2090495079755783,1.6795775890350342,18,0.0064743561670184135,0.006824140902608633,-0.04494643170185679,0.00020565596364059658,-1.0352828547141878e-05,0.0012722616668316058,1428.8750768917357,3.5013544792042985,2.8853525292239346,0.30484710185963837,100.0,0.07106903471113324,3924612.9189349855,0.00037089581988082707,4822,0.6825601223242758,2.4483202449224546,0.008874884366327475,0.02784965936935662,0.0052447079205240645,0.5625937168703056,0.001041874082497665,-5.244847759200552e-05,0.032653090780193995,774681.0009283386,0.0018789960321303992,0.008874884366327475,0.14108921445031136,0.3851405382156372,2.954842238978017e-05,4.786170959472656,2.814995288848877
2,False,0.0,ViT-B_16-scratch,False,0.01,0.7317072749137878,0.77,0.415,0.31,0.745,0.5780954435623059,55,24,6.976927603444253,3,1.9223302061277536e-08,44939484.0,17.451814651489258,0.0,1.113852620124817,0.5813420645691815,0.21861474215984344,1.639664649963379,18,0.004586313851177692,0.00481785973533988,-0.0436858099707594,0.00014538450130675747,-2.4069704204119404e-05,0.0006319752951090058,1279.173334452764,3.4727686104903848,2.8448797211828336,0.29731296675160607,72.25,0.11287465897576819,4398805.461605613,0.00034586719984413275,3355,0.692512783028346,2.462322882404124,0.010594315245478037,0.018499479966133672,0.006073232323232323,0.5622558656578179,0.0010120092426211473,-0.0001675471653348195,0.030621949009301284,631929.1531524893,0.0024075523467447534,0.010594315245478037,0.12877331742530504,0.3950117230415344,1.5247613191604614e-05,5.552490711212158,2.8445422649383545
3,False,0.01,ViT-B_16-scratch,False,0.01,0.7357723116874695,0.835,0.475,0.21499999,0.69,0.6101242653745254,48,21,6.937941430470177,3,4.1265426631298396e-08,93477640.0,16.268840789794922,0.0,1.2726356983184814,0.7042523448919521,0.21717199683189392,1.6650898456573486,6,0.0019445853540673852,0.002039650920778513,-0.04277463811223477,0.0001817461247586642,-1.8529870757999788e-05,0.0008651534598347396,1343.148554060597,3.947241960042631,2.8666481741730383,0.3280077866382164,144.0,0.07114064807208723,4575002.386652172,0.00041995606928442913,16871,0.6687488920415235,2.4396791571508554,0.00989631514030219,0.023813199810189097,0.005975316915172837,0.5504531524470132,0.00111950364082932,-0.00011413864422507233,0.032825688115514326,742730.0190138391,0.0025868080939799513,0.00989631514030219,0.1466824314520443,0.38003915548324585,2.1253496015560813e-05,4.4631195068359375,2.8106765747070312
4,False,0.0,ViT-B_16-scratch,False,0.03,0.7134146094322205,0.71999997,0.35,0.355,0.79999995,0.5444183466085606,49,24,6.942919209138719,3,2.867137993689539e-08,69233504.0,17.82246208190918,0.0,1.2140955924987793,0.8642352305051031,0.20971594750881195,1.6741743087768555,6,0.001903648255392909,0.0019848423544317484,-0.04130331422493822,0.0001088125764736978,-9.582436252462239e-05,0.0008979563167915726,1325.1232773911242,3.7078942600954825,2.7878046103293315,0.3016548197509798,49.0,0.08402198681617555,3131241.9713285556,0.0003593588037576968,8818,0.5955307080723244,2.2824682453151057,0.01206445993031359,0.02460873611671234,0.007170416740487017,0.5576551096046625,0.0007099138107828397,-0.0006251762347382547,0.0382215464558502,479943.48523008724,0.0023445247332581714,0.01206445993031359,0.16055204062723188,0.3654015064239502,2.5671910407254472e-05,4.105406761169434,2.845710039138794
5,False,0.01,ViT-B_16-scratch,False,0.03,0.7083333134651184,0.79999995,0.45999998,0.235,0.695,0.5934345602606144,69,28,6.888260003769258,2,4.725168167851734e-08,145210688.0,15.472383499145508,0.00026184425223618746,1.044180154800415,0.7714943314730173,0.2264830470085144,1.7647429704666138,18,0.007788197137415409,0.008168061263859272,-0.04223406270179026,0.0001936130057387226,-1.0728357542558192e-05,0.000898577130965111,1580.3336733166334,3.6570823963518624,3.0491417435407286,0.3020475825650202,6.25,0.08325741410330757,4496531.450697705,0.00041632462180488946,10957,0.8863189280219295,2.761755866696253,0.007819127651060425,0.020019637274455833,0.004537420602043634,0.4938671634296095,0.0008914558329828613,-4.9396777978963314e-05,0.019049605072364646,976590.12841366,0.001916890920792688,0.007819127651060425,0.09217677600459129,0.46028634905815125,1.2026021067867987e-05,5.440227508544922,2.8263657093048096
6,False,0.0,ViT-B_16-scratch,False,0.03,0.7083333134651184,0.9,0.53,0.17999999,0.625,0.6457473237107353,61,25,6.969148542283026,2,7.310959393436178e-09,15133747.0,21.415987014770508,0.0,1.031909465789795,0.2829131506789209,0.21918004751205444,1.644456386566162,6,0.004388997331261635,0.004617852158844471,-0.04404451264579168,0.00010676355154922926,-4.289808827378746e-05,0.0004423495458823356,1781.0125925446978,2.693000182734518,2.781249985300653,0.25957915431032413,64.0,0.0909589333708849,5240122.636603471,0.00014923358081186404,5552,0.6453633056738015,2.4138660115439743,0.0067326084767945224,0.014925268344354488,0.003933856840833585,0.5986826818446839,0.0013136700805564498,-0.0005278386159940694,0.06697182832571658,425871.0994666024,0.0018362416747350042,0.0067326084767945224,0.18364767468693788,0.3872610032558441,9.099975613935385e-06,6.501522064208984,2.730654716491699
7,False,0.01,ViT-B_16-scratch,False,0.03,0.7052845358848572,0.84999996,0.515,0.16,0.625,0.6182335018639972,66,26,6.859941148087055,2,1.1448267223101993e-08,20125906.0,21.648029327392578,0.0,1.021157145500183,0.15286364727887997,0.20535075664520264,1.6136209964752197,6,0.004864692687988281,0.005148531869053841,-0.046656586687818094,0.0001328383259239461,-4.0067652940434435e-06,0.0008057818409560305,1780.7750929830825,2.5635700371606847,2.736530296012816,0.2759519762987227,49.0,0.078162349619539,4415139.349111776,0.00019183061548349217,9372,0.5975753802419241,2.2378536160214297,0.008695761602738347,0.02172376477120634,0.005036242826940502,0.6175082451082117,0.001809696504817804,-5.458535619385263e-05,0.1495485374638118,324087.337126281,0.002613366220624385,0.008695761602738347,0.2959493806526673,0.4180641174316406,1.674562918196898e-05,5.458725929260254,2.5387988090515137
8,False,0.0,ViT-B_16-scratch,False,0.009,0.7266259789466858,0.875,0.555,0.16499999,0.635,0.6451933023092855,49,21,6.9048812057609705,3,5.1496783726179274e-08,117567648.0,16.04228401184082,0.0,1.272382378578186,0.8107218482674697,0.21755236387252808,1.7025799751281738,6,0.002556048333644867,0.002665766514837742,-0.04188956038673468,0.00019495545901336504,-4.381639173090993e-05,0.001211931230066137,1344.871997139622,3.9391123409605693,2.9209314301798055,0.3030437942444298,72.25,0.07370716900055074,4310958.152595358,0.000509981479981969,4388,0.7092686572002018,2.4796458201456972,0.007563025210084033,0.02780547852618765,0.004882502619368358,0.528474109881735,0.000984470185586413,-0.00022126040568110354,0.030903829578514293,853702.6841998127,0.0025752628571353853,0.007563025210084033,0.14040983716726385,0.39195460081100464,2.6090861865668558e-05,4.449721813201904,2.811466932296753
9,False,0.01,ViT-B_16-scratch,False,0.009,0.729674756526947,0.78999996,0.42499998,0.265,0.675,0.5770287995685192,57,24,6.933690601257055,2,3.0424445185417426e-08,77501728.0,16.01297950744629,0.00014867057325318456,1.0534486770629883,0.708630762585558,0.20833683013916016,1.6781522035598755,18,0.005144383758306503,0.005419929511845112,-0.04446578267479391,0.00016028694951899738,-1.0268755054366867e-05,0.0007174811560102522,1364.4181272676446,3.771536795914412,2.9232856413973485,0.31732711588390294,82.66666666666667,0.08485682933241673,4867207.755582957,0.0003476603351308839,4324,0.7280075862975788,2.570134296293974,0.008865248226950355,0.019902536463809274,0.005381482712765957,0.5413200248161975,0.0009421530371006646,-6.035886311494881e-05,0.024788889496863788,828050.0716935613,0.0020435178222917827,0.008865248226950355,0.11698541392384632,0.38873565196990967,1.563790465297643e-05,5.174460411071777,2.844135046005249
10,False,0.0,ViT-B_16-scratch,False,0.009,0.7398373484611511,0.865,0.48999998,0.17999999,0.675,0.6220978509630652,57,25,6.9689776339803755,3,2.579180069517406e-08,55451600.0,16.92861557006836,0.0001756667479639873,1.1086935997009277,0.5125444907867331,0.22270916402339935,1.6596641540527344,10,0.006308159790933132,0.0066336290910840034,-0.04453349742935389,0.00017543277431544154,-1.9283608175243983e-05,0.0007574775793137935,1407.3846995032784,3.5674826867344036,2.8994465975510106,0.3178164686117174,42.0,0.08665463152143292,4729669.329528666,0.00034859720119181237,13546,0.7922490776584045,2.5883791419900057,0.010975562750539625,0.019680562456554078,0.00640684669939989,0.5492061537280616,0.0011061556205059248,-0.00012158887943597495,0.03011485524804448,750110.554564702,0.002198008651055019,0.010975562750539625,0.12409177711045627,0.39523863792419434,1.807065746106673e-05,5.285788059234619,2.815992593765259
11,False,0.01,ViT-B_16-scratch,False,0.009,0.724593460559845,0.79999995,0.415,0.26999998,0.72499996,0.583123032228167,49,22,6.962527894206739,3,2.8199995227851105e-08,70935312.0,17.151470184326172,0.0,1.3501696586608887,0.7510244138730133,0.22118063271045685,1.7076276540756226,12,0.003175545483827591,0.003329229075461626,-0.042077902763506585,0.0001415199192999144,-3.6296881148345647e-06,0.0004073367312777966,1421.6851647882152,3.802902706596674,2.940431083807519,0.3027196449347644,90.25,0.0820434147727656,6211201.546005792,0.000289330831885284,3255,0.6783389688271667,2.501150381559939,0.006522289766970619,0.015939299645743338,0.00425492166563595,0.5170978776757196,0.001072288624414414,-2.750194849534247e-05,0.023385239207970407,819750.1325425588,0.002192243746482628,0.006522289766970619,0.12077119240419379,0.3639291226863861,9.681355550128501e-06,5.352417945861816,2.8399088382720947
12,False,0.0,ViT-B_16-scratch,False,0.01,0.7357723116874695,0.895,0.52,0.16499999,0.635,0.6393553665136349,54,23,6.920201257643225,3,6.33907077940421e-08,141981280.0,15.983246803283691,0.0,1.3240833282470703,0.7954516453666242,0.21443526446819305,1.7054460048675537,6,0.0046400586143136024,0.004837619606405497,-0.04187052938928117,0.00023385659610097425,-1.3640530064127992e-05,0.0013268871277219924,1415.0500341709633,3.780513660705138,2.8686211424133514,0.301603005648739,72.25,0.07679966281563115,3359720.181281169,0.0005105353882655292,5935,0.6899349395956706,2.4247141503105194,0.008695652173913044,0.02915826176551796,0.005338869407453621,0.5420316604752025,0.0011222927654401691,-6.546178787576414e-05,0.030559558660156583,700078.211310512,0.002450092051546094,0.008695652173913044,0.13993236631182931,0.3889736235141754,2.958383811346721e-05,4.411489486694336,2.810154438018799
13,False,0.01,ViT-B_16-scratch,False,0.01,0.7276422381401062,0.81,0.42999998,0.265,0.715,0.5911908793406973,58,23,6.920626635681875,2,2.9673453028067343e-08,71515288.0,16.138845443725586,0.0,1.0370233058929443,0.6902462558393285,0.21530473232269287,1.687071442604065,18,0.004943177569657564,0.00521521782502532,-0.045374927141732586,0.00017744340187014957,-1.9026608378564164e-05,0.0007100369881034966,1511.8333274725796,3.331963280647645,2.887979182148191,0.2983428705837935,42.88888888888889,0.08030617695589691,3516107.307198603,0.00029428326636317766,7704,0.6848278085952076,2.4959340474540754,0.010935769656699889,0.020350839613620234,0.006014717209957881,0.5385704035076673,0.0010976309574629423,-0.00011769497491228675,0.027169020428503908,568415.1168695276,0.001820380059755102,0.010935769656699889,0.1258864065405485,0.3970414996147156,1.6128755305544473e-05,5.066264629364014,2.8192336559295654
14,False,0.0,ViT-B_16-scratch,False,0.01,0.724593460559845,0.805,0.445,0.26,0.705,0.5934207801173629,59,23,6.948417390939586,2,2.711473712224688e-08,70157328.0,17.287633895874023,0.0,1.0503522157669067,0.5071859072440531,0.2155744582414627,1.6738067865371704,18,0.00697654252871871,0.007337573915719986,-0.043998319002037045,0.00015491271151882872,-1.8515341520191828e-05,0.0010349482080535312,1468.4187835742464,3.249813727988783,2.857965192607878,0.26236712823296365,100.0,0.08453100740625925,4240436.805087641,0.0003459865213563027,3012,0.7138023389716008,2.5070186200132527,0.007861220904699167,0.02327767980496543,0.004719435154217763,0.5725565245761731,0.000958611978152662,-0.00011457434541117372,0.03963055609430262,685259.1096473021,0.0021409915667083474,0.007861220904699167,0.14404409660077183,0.4014800190925598,2.34374929277692e-05,5.416224479675293,2.800433874130249
15,False,0.01,ViT-B_16-scratch,False,0.01,0.7347560524940491,0.84999996,0.5,0.22,0.69,0.6262461011045909,49,22,6.9416288145027,3,3.131886927576488e-08,68421712.0,16.565357208251953,0.0,1.3366401195526123,0.6263332518520417,0.2147243767976761,1.6916697025299072,6,0.003252951893955469,0.0034095800947397947,-0.042675844876915656,0.00015251055621612206,-3.0194462031669776e-05,0.0007834209462927804,1415.3465250139616,3.805717287084826,2.8178189518446315,0.31700829577246803,72.25,0.05786887053004753,4840289.201244125,0.00032313788625447013,8170,0.6900557728749677,2.393056687894164,0.009990749306197965,0.02233725581246984,0.005901799224089094,0.5797224537647839,0.001026300891972942,-0.0002031898895891789,0.03547682759646621,719277.5650645299,0.0021745163452928707,0.009990749306197965,0.15031579479128787,0.40029871463775635,1.6083373338915408e-05,4.683326721191406,2.812432050704956
16,False,0.0,ViT-B_16-scratch,False,0.03,0.7215446829795837,0.92499995,0.59,0.22,0.60499996,0.6810450227079737,52,22,6.942039417429806,2,1.6565476101959575e-08,46898960.0,19.505294799804688,0.0,0.9651170372962952,0.7037744519839904,0.22308549284934998,1.6822608709335327,6,0.0026762881316244602,0.002804460935294628,-0.044318422966001136,7.231702851669636e-05,-9.317543489527695e-05,0.0005008888385990189,1293.5723281817009,3.373938928561053,2.779236896294081,0.2729630110850455,64.0,0.05659611668899587,5538383.969686931,0.00028823058368781005,2693,0.7078761619171924,2.487625701267197,0.007674571805006587,0.01716264691924589,0.004914073018135741,0.5317094004124271,0.00054675587250498,-0.0007044567924019673,0.028631701288682355,732537.9980374755,0.0021791793241228564,0.007674571805006587,0.12975890250550576,0.39992451667785645,1.1110470950370654e-05,5.865688323974609,2.864830493927002
17,False,0.01,ViT-B_16-scratch,False,0.03,0.7164633870124817,0.895,0.58,0.16,0.61,0.6593829823955816,52,21,6.9464161106113735,2,1.8840498938743622e-08,42652676.0,19.250713348388672,0.0,0.9795783758163452,0.4034010797507929,0.19421356916427612,1.622389793395996,10,0.004097694996744394,0.004342898726463318,-0.047027311155806106,0.00013115908957933578,-9.407611104926821e-06,0.0008404652022786197,1504.519657589094,2.692876269662993,2.7147611660583997,0.2505667550932987,56.25,0.07410435279469353,6020709.602103431,0.0002601357071509582,5365,0.592114021742896,2.2512696496782354,0.009250693802035153,0.022637701650127205,0.0054530405569891425,0.6031174241777735,0.0012472573449646197,-8.946166750841865e-05,0.07600376229649564,633125.7875875887,0.0024737604843344018,0.009250693802035153,0.21527322062581505,0.39124444127082825,2.077748104056809e-05,5.224724292755127,2.7052156925201416
18,False,0.0,ViT-B_16-scratch,False,0.03,0.7215446829795837,0.84,0.48499998,0.185,0.66499996,0.6098679546461857,75,26,6.906521741951806,2,2.0006625689461544e-08,39256072.0,23.163555145263672,0.0,0.900738000869751,0.10658987071764456,0.2169431447982788,1.7191046476364136,1,0.01360351499170065,0.014322563074529171,-0.04540448669222465,0.0001568979870755229,-3.7269683525888815e-05,0.001943734465752692,1962.6770306556048,2.4631332005196875,2.721928903507936,0.2750874156500052,81.0,0.097166163354989,3676106.250597333,0.0002374266296332007,7325,0.7207727605965256,2.4064059293772067,0.006845867310983591,0.027808597477924996,0.004084509067897773,0.6369964446922318,0.0013040929689760112,-0.0003097753710840966,0.13428247362562679,442279.55053121585,0.0019734249981642007,0.006845867310983591,0.23113743387806968,0.4274720847606659,3.775084769586101e-05,6.738966941833496,2.5769941806793213
19,False,0.01,ViT-B_16-scratch,False,0.03,0.6930894255638123,0.60499996,0.35999998,0.445,0.83,0.516849303538143,55,25,6.950057673499622,2,1.8993405959122356e-08,46433988.0,17.513988494873047,0.0,1.0123169422149658,0.5650920402649566,0.22424830496311188,1.6936477422714233,6,0.0028773960657417774,0.0030196344014257193,-0.04193868627241621,0.00015994940162302162,-3.879365015564982e-06,0.00044742891471890103,1576.4720966298955,3.3581137358345394,2.939285584333552,0.2815264149732659,72.25,0.09517444186810858,5623606.865591505,0.0002816728483532618,4173,0.6621044446862024,2.5138097606257954,0.006757490230134606,0.016341589101693366,0.004129349581559243,0.5085453378115916,0.0013007604035329147,-3.154824074600793e-05,0.02959057748584106,691512.8558105718,0.002290654978918808,0.006757490230134606,0.13289510506525123,0.3775220215320587,1.0301781912858132e-05,5.684187889099121,2.811033248901367
20,False,0.0,ViT-B_16-scratch,False,0.009,0.7378048300743103,0.72499996,0.39,0.37,0.76,0.5591620486365205,47,21,6.9348297491779105,3,5.180699247375742e-08,130078528.0,15.31147289276123,0.0,1.2980730533599854,0.732812992570766,0.2174593210220337,1.6403136253356934,6,0.003777209436520934,0.003936141263693571,-0.04129360686501882,0.00019160058247261658,-3.067237586429038e-05,0.000992879299440357,1357.4335164581682,4.103040009018589,2.920262413532695,0.31107804565218233,29.555555555555557,0.06302814237941418,3957585.3713101055,0.0004687629936077948,4527,0.7151550150236311,2.5100998319509724,0.009869373281227384,0.025225070068490327,0.005807361704371671,0.5202996055612592,0.0009417398973739269,-0.00015075840486750277,0.023986381645248647,805185.8778794145,0.002304026457335765,0.009869373281227384,0.12398425096835916,0.3990928530693054,1.9842957044602372e-05,4.685878276824951,2.810790777206421
21,False,0.01,ViT-B_16-scratch,False,0.009,0.7235772013664246,0.81,0.415,0.29,0.71999997,0.5886770764135313,60,26,6.9370932461675725,2,8.594390266125629e-08,232314768.0,14.725894927978516,0.0,1.0544040203094482,0.8418573657152122,0.21005864441394806,1.6802599430084229,18,0.0056681642308831215,0.005973444320261478,-0.04466469316261111,0.00021064964989622989,-9.18813814562239e-06,0.0011573742968605744,1349.9906703254696,4.17894819516706,2.9070746651342563,0.31163176821790206,27.555555555555554,0.042594631448846454,3729098.384274357,0.00038988217433871895,4523,0.719971519688849,2.531119920332613,0.008860108952615891,0.026528235267588622,0.005260414372347766,0.5610175279506259,0.0009583565420103554,-4.1801687509014835e-05,0.023955574057808644,819667.0348858585,0.001773779997283336,0.008860108952615891,0.12069095808200311,0.36666205525398254,2.4818342353682965e-05,4.626606464385986,2.7902660369873047
22,False,0.0,ViT-B_16-scratch,False,0.009,0.7174796462059021,0.715,0.34,0.35,0.805,0.5385804280289954,63,25,6.960605964861013,2,3.0709376375170905e-08,77113760.0,17.484193801879883,0.00016434908320661634,1.0539109706878662,0.5113707912321285,0.220017209649086,1.6732680797576904,10,0.006668636109679937,0.007006376050412655,-0.04404482561085773,0.0001831129143784546,-5.5015728611461205e-06,0.0008437368415965742,1504.388062061412,3.2983652572554867,2.9059925474791717,0.2928872122367687,20.25,0.08625843565445963,4207817.453083169,0.0003588000752585772,12944,0.7859426384429956,2.6030876966906082,0.011131668208448967,0.020183403270195008,0.006249434873029012,0.5504023970158635,0.001180018665163656,-3.5453348208024224e-05,0.03503860560885445,652960.6133802605,0.0023121842034342015,0.011131668208448967,0.1300661536229938,0.3935012221336365,1.900978350022342e-05,5.386743068695068,2.8235409259796143
23,False,0.01,ViT-B_16-scratch,False,0.009,0.7093495726585388,0.78499997,0.42,0.265,0.69,0.5747989182516396,53,23,6.9338297274565335,3,2.2521311038303793e-08,54807524.0,17.42790412902832,0.0,1.3548939228057861,0.6133123364216196,0.2136515974998474,1.6955944299697876,6,0.003347130725160241,0.0035103026311844587,-0.0425129304646705,0.0001192749346915261,-6.1971049518454e-05,0.0005512132146256502,1330.2172179789586,3.3357405848747472,2.8116322787569437,0.30049544702848496,81.0,0.0820358784869332,4538728.991260438,0.0002881366052617069,5029,0.6697063226240005,2.4306552383133413,0.008267894895801872,0.01793644999194268,0.005154368982929429,0.5585682288956589,0.0009387686560390768,-0.0004877510980441841,0.034145887467891836,576666.6759124622,0.002267816077659879,0.008267894895801872,0.1411711271885165,0.39312607049942017,1.1898367120011244e-05,5.207641124725342,2.821898937225342
24,False,0.0,ViT-B_16-clip-openai,False,0.01,0.952235758304596,0.9,0.825,0.84,0.995,0.874688470831895,53,28,7.515917724280025,5,2.1378041310526896e-06,5965900288.0,13.841886520385742,0.002135719172656536,1.355302333831787,33.2526883527108,0.1544943004846573,1.8516231775283813,22,0.061373062431812286,0.06056694686412811,-0.018369917262269136,0.0005927879453200813,-0.0004422593929578919,0.01830913342160733,1286.0859223850407,6.405415384252446,2.997776601356958,0.43155707447102426,54.88888888888889,0.03156588606159668,946116.8988480662,0.0018324744624171254,48472,2.012945084695626,3.1443089627300504,0.01558673469387755,0.1158040321748948,0.008863892013498314,0.564385947191407,0.00045533945802962435,-0.0003397136524372307,0.010802882324235747,1231711.1601644424,0.0014075824874453247,0.01558673469387755,0.08895279720763768,0.05194956809282303,0.00014079107495490462,3.785771131515503,3.045543909072876
25,False,0.01,ViT-B_16-clip-openai,False,0.01,0.9451219439506532,0.965,0.88,0.63,0.98499995,0.8970150099930964,57,26,7.633226214675742,3,7.970948558977398e-07,2393385728.0,13.279520988464355,0.0,0.9830402135848999,11.924965622493623,0.1906203031539917,1.8482720851898193,22,0.04637520760297775,0.045956019312143326,-0.010994337585652264,0.00030795006771755403,-3.757092858822574e-05,0.005538198896406884,1293.7876887514049,5.859186054218101,2.8563290079940327,0.33530158403316934,72.25,0.020410095233954477,2112104.1875690618,0.0009102745873545301,4756,1.5038385597864639,3.0122612423561064,0.00814155449413808,0.06357781558406851,0.005118912644422849,0.5494820797764286,0.00036005958602499554,-4.392845964308427e-05,0.007571060760138485,1806430.487238342,0.00106430598167876,0.00814155449413808,0.07433608679638096,0.1071619912981987,3.8528614823007956e-05,4.061739444732666,3.066835403442383
26,False,0.0,ViT-B_16-clip-openai,False,0.01,0.9552845358848572,0.97499996,0.91499996,0.65999997,0.97999996,0.9172988910355541,66,28,7.626415998607837,2,9.132818945545296e-07,2472019200.0,13.35251235961914,0.0,0.9309861660003662,14.07130616723434,0.1769256442785263,1.8697819709777832,22,0.051399558782577515,0.050916969776153564,-0.009726137823414303,0.0003685985268009619,-4.362252461238603e-05,0.006725697387810866,1152.8470378401046,5.86117848144163,2.7729381740521006,0.3571681907648689,88.66666666666667,0.020387508783301634,1603389.8837547165,0.000996903409888013,5079,1.7319753594685507,2.8623768720762577,0.01146347192858821,0.06977647082342836,0.006968810916179337,0.5927543590670015,0.0004343152995238575,-5.139990371782186e-05,0.009337710398535686,1360779.0136449942,0.0011746395473377874,0.01146347192858821,0.08221679422206374,0.5195915102958679,4.593196354107931e-05,3.592130661010742,3.080348253250122
27,False,0.01,ViT-B_16-clip-openai,False,0.01,0.931910514831543,0.91499996,0.805,0.60499996,0.965,0.8433793379565067,43,23,7.437837921031288,3,1.1835460327347391e-06,2785318656.0,12.892242431640625,0.001997583080083132,0.9459502100944519,23.303744013439555,0.17351007461547852,1.8367520570755005,22,0.057409629225730896,0.05745556578040123,-0.021459764209615484,0.00061289958568876,-0.00027105190238379737,0.01077318139120031,1133.3266017588735,6.413422733627135,3.024041321230011,0.4452646183909819,20.22222222222222,0.041913070982063566,1103810.3408483202,0.0017140262847978917,11267,1.6743508158286642,2.9493995429034054,0.012809379070777246,0.07926455005468808,0.007908883892540068,0.5502400919637536,0.0005796143224966762,-0.000256331661158202,0.009634818493051525,1167198.3831286272,0.0016209411938058222,0.012809379070777246,0.074959862970122,0.016784582287073135,6.204855890246108e-05,4.229185104370117,3.0326335430145264
28,False,0.0,ViT-B_16-clip-openai,False,0.03,0.9288617372512816,0.91499996,0.7,0.79499996,0.995,0.8268907290507421,41,20,7.661700947940677,4,3.4149754810641753e-06,6425766400.0,11.044509887695312,0.0010488935513421893,1.3896739482879639,23.972949899419593,0.1828732043504715,1.7998484373092651,22,0.060949064791202545,0.060545649379491806,-0.017211194255716634,0.0007370056379686921,-0.0002487718722255138,0.013442352150172521,858.3515091869019,5.909211130847326,2.967877394512208,0.4608775084318511,3.6875,0.05376727309338131,585621.7911731389,0.0028048854680425236,2892,1.9072240918612795,3.0284084518933962,0.016838649155722325,0.08536105052706192,0.010742086144265691,0.5052186938743403,0.00037007016626176636,-0.0001249149958301369,0.003389235858762653,1166283.0501943168,0.001408407721908411,0.016838649155722325,0.042862057419667046,0.3682080805301666,9.700353257358074e-05,4.078238487243652,3.037858009338379
29,False,0.01,ViT-B_16-clip-openai,False,0.03,0.8810975551605225,0.905,0.53999996,0.49499997,0.945,0.721945959706593,39,22,7.5520183804786605,3,1.8260225260746665e-06,2450901760.0,10.508634567260742,0.004640346392989159,1.1117497682571411,14.296540242404676,0.17268192768096924,1.8645049333572388,22,0.03753069415688515,0.03820188343524933,-0.03501011096239012,0.001425942778329241,-0.00014721771680133167,0.027433046369684157,1352.2096217491069,5.035451450792654,3.069102353602856,0.46280643004542044,37.55555555555556,0.04489039430879705,478902.91709794896,0.0028700106125999834,1952,1.6306073218922392,2.5578481675635816,0.009134826526130875,0.1069111315115746,0.005344927536231884,0.5358384919784671,0.0007625327769949352,-7.872571618358886e-05,0.007844890583132617,895552.513119418,0.0015347580832051303,0.009134826526130875,0.05717146958452883,0.7930861711502075,5.94648408878129e-05,6.703151226043701,2.841750144958496
30,False,0.0,ViT-B_16-clip-openai,False,0.03,0.9491869807243348,0.92499995,0.69,0.84,1.0,0.8324309436054539,48,22,7.61696138448628,5,2.3821701233828207e-06,6757263360.0,11.505592346191406,0.002247396914754063,1.139829158782959,20.40014085360352,0.17560750246047974,1.8569880723953247,22,0.07608476281166077,0.07556556165218353,-0.01680203031705116,0.00079561327514465,-0.0001375552465118869,0.017356137865785798,1121.3172222870137,5.918073996929543,2.8884533956029643,0.4728055398425619,48.22222222222222,0.024895889172070272,673376.7060290897,0.0019291772346367083,3264,1.2911380690841094,2.830176919637134,0.012060070766820627,0.1024348623482439,0.00728380146984798,0.567002746946741,0.0004957867486443534,-8.571760911533935e-05,0.006739673793239024,1080600.5707533082,0.0012021676128253687,0.012060070766820627,0.06383232739089423,0.47959133982658386,0.00011201564484508708,4.576289653778076,3.0431296825408936
